node_from,node_to,iteration,edge_type,value
V2,V7,iter21,sample,22.07
V3,V7,iter21,sample,30.185
V4,V7,iter21,sample,25.805
V5,V7,iter21,sample,19.345
V6,V7,iter21,sample,27.17
V7,V7,iter21,sample,16.155
V8,V7,iter21,sample,11.895
V9,V7,iter21,sample,17.73
V10,V7,iter21,sample,18.09
T,V7,iter21,sample,0
V1,V8,iter21,sample,21.155
V2,V8,iter21,sample,23.11
V3,V8,iter21,sample,22.535
V4,V8,iter21,sample,21.01
V5,V8,iter21,sample,15.53
V6,V8,iter21,sample,25.28
V7,V8,iter21,sample,14.11
V8,V8,iter21,sample,14.9
V9,V8,iter21,sample,19.24
V10,V8,iter21,sample,15.535
T,V8,iter21,sample,0
V1,V9,iter21,sample,38.255
V2,V9,iter21,sample,33.68
V3,V9,iter21,sample,25.4
V4,V9,iter21,sample,34.145
V5,V9,iter21,sample,28.025
V6,V9,iter21,sample,27.445
V7,V9,iter21,sample,17.835
V8,V9,iter21,sample,15.35
V9,V9,iter21,sample,16.775
V10,V9,iter21,sample,15.895
T,V9,iter21,sample,0
V1,V10,iter21,sample,30.515
V2,V10,iter21,sample,30.44
V3,V10,iter21,sample,20.195
V4,V10,iter21,sample,31.04
V5,V10,iter21,sample,32.455
V6,V10,iter21,sample,25.06
V7,V10,iter21,sample,19.03
V8,V10,iter21,sample,11.405
V9,V10,iter21,sample,18.36
V10,V10,iter21,sample,18.8
T,V10,iter21,sample,0
V1,T,iter21,sample,51.1999999999999
V2,T,iter21,sample,51.945
V3,T,iter21,sample,45.1999999999999
V4,T,iter21,sample,49.755
V5,T,iter21,sample,44.25
V6,T,iter21,sample,48.6499999999999
V7,T,iter21,sample,52.5099999999999
V8,T,iter21,sample,48.9099999999999
V9,T,iter21,sample,53.7949999999999
V10,T,iter21,sample,53.785
T,T,iter21,sample,0
V1,V1,iter22,sample,32.01
V2,V1,iter22,sample,20.515
V3,V1,iter22,sample,53.97
V4,V1,iter22,sample,35.885
V5,V1,iter22,sample,38.045
V6,V1,iter22,sample,52.61
V7,V1,iter22,sample,17.595
V8,V1,iter22,sample,16.71
V9,V1,iter22,sample,21.01
V10,V1,iter22,sample,17.865
T,V1,iter22,sample,0
V1,V2,iter22,sample,29.455
V2,V2,iter22,sample,29.335
V3,V2,iter22,sample,46.865
V4,V2,iter22,sample,34.68
V5,V2,iter22,sample,25.425
V6,V2,iter22,sample,41.735
V7,V2,iter22,sample,19.1
V8,V2,iter22,sample,19.85
V9,V2,iter22,sample,17.085
V10,V2,iter22,sample,20.665
T,V2,iter22,sample,0
V1,V3,iter22,sample,60.165
V2,V3,iter22,sample,41.49
V3,V3,iter22,sample,47.19
V4,V3,iter22,sample,26.945
V5,V3,iter22,sample,33.15
V6,V3,iter22,sample,58.595
V7,V3,iter22,sample,19.805
V8,V3,iter22,sample,21.31
V9,V3,iter22,sample,20.88
V10,V3,iter22,sample,20.69
T,V3,iter22,sample,0
V1,V4,iter22,sample,38.03
V2,V4,iter22,sample,36.34
V3,V4,iter22,sample,26.07
V4,V4,iter22,sample,22.23
V5,V4,iter22,sample,32.66
V6,V4,iter22,sample,46.055
V7,V4,iter22,sample,16.155
V8,V4,iter22,sample,15.56
V9,V4,iter22,sample,15.72
V10,V4,iter22,sample,15.31
T,V4,iter22,sample,0
V1,V5,iter22,sample,43.485
V2,V5,iter22,sample,34.945
V3,V5,iter22,sample,46.705
V4,V5,iter22,sample,31.685
V5,V5,iter22,sample,29.135
V6,V5,iter22,sample,26.58
V7,V5,iter22,sample,18.32
V8,V5,iter22,sample,17.865
V9,V5,iter22,sample,20.71
V10,V5,iter22,sample,17.31
T,V5,iter22,sample,0
V1,V6,iter22,sample,53.67
V2,V6,iter22,sample,40.11
V3,V6,iter22,sample,56.18
V4,V6,iter22,sample,31.58
V5,V6,iter22,sample,20.64
V6,V6,iter22,sample,28.505
V7,V6,iter22,sample,18.515
V8,V6,iter22,sample,14.745
V9,V6,iter22,sample,21.335
V10,V6,iter22,sample,12.62
T,V6,iter22,sample,0
V1,V7,iter22,sample,28.485
V2,V7,iter22,sample,19.355
V3,V7,iter22,sample,26.37
V4,V7,iter22,sample,19.67
V5,V7,iter22,sample,22.655
V6,V7,iter22,sample,32.155
V7,V7,iter22,sample,15.93
V8,V7,iter22,sample,17.915
V9,V7,iter22,sample,12.09
V10,V7,iter22,sample,17.875
T,V7,iter22,sample,0
V1,V8,iter22,sample,28.49
V2,V8,iter22,sample,21.735
V3,V8,iter22,sample,34.255
V4,V8,iter22,sample,23.615
V5,V8,iter22,sample,21.995
V6,V8,iter22,sample,25.92
V7,V8,iter22,sample,16.385
V8,V8,iter22,sample,15.335
V9,V8,iter22,sample,13.3
V10,V8,iter22,sample,19.96
T,V8,iter22,sample,0
V1,V9,iter22,sample,28.165
V2,V9,iter22,sample,23.155
V3,V9,iter22,sample,37.07
V4,V9,iter22,sample,23.345
V5,V9,iter22,sample,22.955
V6,V9,iter22,sample,28.265
V7,V9,iter22,sample,13.295
V8,V9,iter22,sample,16.805
V9,V9,iter22,sample,14.6
V10,V9,iter22,sample,11.975
T,V9,iter22,sample,0
V1,V10,iter22,sample,26.855
V2,V10,iter22,sample,24.295
V3,V10,iter22,sample,27.265
V4,V10,iter22,sample,17.82
V5,V10,iter22,sample,29.565
V6,V10,iter22,sample,29.945
V7,V10,iter22,sample,16.195
V8,V10,iter22,sample,18.555
V9,V10,iter22,sample,17.055
V10,V10,iter22,sample,16.42
T,V10,iter22,sample,0
V1,T,iter22,sample,47.4049999999999
V2,T,iter22,sample,52.9199999999999
V3,T,iter22,sample,54.2799999999998
V4,T,iter22,sample,45.675
V5,T,iter22,sample,52.515
V6,T,iter22,sample,42.535
V7,T,iter22,sample,48.2049999999999
V8,T,iter22,sample,51.3399999999998
V9,T,iter22,sample,50.8449999999998
V10,T,iter22,sample,54.28
T,T,iter22,sample,0
V1,V1,iter23,sample,22.545
V2,V1,iter23,sample,20.885
V3,V1,iter23,sample,33.55
V4,V1,iter23,sample,36.845
V5,V1,iter23,sample,42.415
V6,V1,iter23,sample,38.855
V7,V1,iter23,sample,21.09
V8,V1,iter23,sample,24.365
V9,V1,iter23,sample,16.71
V10,V1,iter23,sample,9.76
T,V1,iter23,sample,0
V1,V2,iter23,sample,21.06
V2,V2,iter23,sample,27.065
V3,V2,iter23,sample,37.935
V4,V2,iter23,sample,47.865
V5,V2,iter23,sample,47.455
V6,V2,iter23,sample,37.94
V7,V2,iter23,sample,21.535
V8,V2,iter23,sample,23.635
V9,V2,iter23,sample,15.415
V10,V2,iter23,sample,16.355
T,V2,iter23,sample,0
V1,V3,iter23,sample,38.545
V2,V3,iter23,sample,43.915
V3,V3,iter23,sample,37.6
V4,V3,iter23,sample,27.225
V5,V3,iter23,sample,44.87
V6,V3,iter23,sample,32.555
V7,V3,iter23,sample,16.165
V8,V3,iter23,sample,23.245
V9,V3,iter23,sample,17.22
V10,V3,iter23,sample,15.335
T,V3,iter23,sample,0
V1,V4,iter23,sample,28.44
V2,V4,iter23,sample,35.325
V3,V4,iter23,sample,26.2
V4,V4,iter23,sample,34.345
V5,V4,iter23,sample,44.03
V6,V4,iter23,sample,42.71
V7,V4,iter23,sample,14.46
V8,V4,iter23,sample,27.11
V9,V4,iter23,sample,17.12
V10,V4,iter23,sample,13.82
T,V4,iter23,sample,0
V1,V5,iter23,sample,36.97
V2,V5,iter23,sample,51.595
V3,V5,iter23,sample,48.24
V4,V5,iter23,sample,62.325
V5,V5,iter23,sample,26.44
V6,V5,iter23,sample,18.28
V7,V5,iter23,sample,15.685
V8,V5,iter23,sample,26.01
V9,V5,iter23,sample,20.625
V10,V5,iter23,sample,16.675
T,V5,iter23,sample,0
V1,V6,iter23,sample,30.84
V2,V6,iter23,sample,37.04
V3,V6,iter23,sample,45.805
V4,V6,iter23,sample,53.615
V5,V6,iter23,sample,34.565
V6,V6,iter23,sample,29.77
V7,V6,iter23,sample,17.32
V8,V6,iter23,sample,21.16
V9,V6,iter23,sample,18.38
V10,V6,iter23,sample,14.99
T,V6,iter23,sample,0
V1,V7,iter23,sample,17.645
V2,V7,iter23,sample,27.92
V3,V7,iter23,sample,22.595
V4,V7,iter23,sample,21.2
V5,V7,iter23,sample,35.015
V6,V7,iter23,sample,28.835
V7,V7,iter23,sample,20.395
V8,V7,iter23,sample,19.23
V9,V7,iter23,sample,12.785
V10,V7,iter23,sample,17.43
T,V7,iter23,sample,0
V1,V8,iter23,sample,36.29
V2,V8,iter23,sample,41.16
V3,V8,iter23,sample,29.35
V4,V8,iter23,sample,26.555
V5,V8,iter23,sample,36.385
V6,V8,iter23,sample,36.475
V7,V8,iter23,sample,21.155
V8,V8,iter23,sample,21.795
V9,V8,iter23,sample,17.695
V10,V8,iter23,sample,16.035
T,V8,iter23,sample,0
V1,V9,iter23,sample,23.43
V2,V9,iter23,sample,27.575
V3,V9,iter23,sample,23.09
V4,V9,iter23,sample,17.18
V5,V9,iter23,sample,26.395
V6,V9,iter23,sample,24.39
V7,V9,iter23,sample,14.29
V8,V9,iter23,sample,25.935
V9,V9,iter23,sample,14.725
V10,V9,iter23,sample,11.72
T,V9,iter23,sample,0
V1,V10,iter23,sample,17.465
V2,V10,iter23,sample,18.735
V3,V10,iter23,sample,26.865
V4,V10,iter23,sample,27.35
V5,V10,iter23,sample,22.435
V6,V10,iter23,sample,20.12
V7,V10,iter23,sample,13.7
V8,V10,iter23,sample,16.76
V9,V10,iter23,sample,13.84
V10,V10,iter23,sample,16.99
T,V10,iter23,sample,0
V1,T,iter23,sample,44.7899999999999
V2,T,iter23,sample,50.0449999999999
V3,T,iter23,sample,50.445
V4,T,iter23,sample,44.055
V5,T,iter23,sample,53.84
V6,T,iter23,sample,48.555
V7,T,iter23,sample,53.2549999999999
V8,T,iter23,sample,57.6499999999998
V9,T,iter23,sample,48.2149999999999
V10,T,iter23,sample,49.15
T,T,iter23,sample,0
V1,V1,iter24,sample,30.16
V2,V1,iter24,sample,32.15
V3,V1,iter24,sample,39.34
V4,V1,iter24,sample,33.325
V5,V1,iter24,sample,38.71
V6,V1,iter24,sample,46.885
V7,V1,iter24,sample,18.16
V8,V1,iter24,sample,17.935
V9,V1,iter24,sample,13.3
V10,V1,iter24,sample,19.86
T,V1,iter24,sample,0
V1,V2,iter24,sample,26.87
V2,V2,iter24,sample,30.89
V3,V2,iter24,sample,53.385
V4,V2,iter24,sample,41.82
V5,V2,iter24,sample,40.33
V6,V2,iter24,sample,57.765
V7,V2,iter24,sample,17.245
V8,V2,iter24,sample,19.35
V9,V2,iter24,sample,17.42
V10,V2,iter24,sample,19.98
T,V2,iter24,sample,0
V1,V3,iter24,sample,57.83
V2,V3,iter24,sample,54.665
V3,V3,iter24,sample,32.675
V4,V3,iter24,sample,35.575
V5,V3,iter24,sample,34.36
V6,V3,iter24,sample,57.5
V7,V3,iter24,sample,25.93
V8,V3,iter24,sample,15.935
V9,V3,iter24,sample,20.76
V10,V3,iter24,sample,23.29
T,V3,iter24,sample,0
V1,V4,iter24,sample,31.755
V2,V4,iter24,sample,36.945
V3,V4,iter24,sample,39.74
V4,V4,iter24,sample,34.055
V5,V4,iter24,sample,39.39
V6,V4,iter24,sample,47.82
V7,V4,iter24,sample,16.81
V8,V4,iter24,sample,19.78
V9,V4,iter24,sample,19.305
V10,V4,iter24,sample,23.97
T,V4,iter24,sample,0
V1,V5,iter24,sample,35.225
V2,V5,iter24,sample,42.84
V3,V5,iter24,sample,43.205
V4,V5,iter24,sample,31.155
V5,V5,iter24,sample,24.595
V6,V5,iter24,sample,26.09
V7,V5,iter24,sample,18.905
V8,V5,iter24,sample,16.54
V9,V5,iter24,sample,16.05
V10,V5,iter24,sample,16.635
T,V5,iter24,sample,0
V1,V6,iter24,sample,34.165
V2,V6,iter24,sample,42.655
V3,V6,iter24,sample,65.1349999999999
V4,V6,iter24,sample,44.745
V5,V6,iter24,sample,18.905
V6,V6,iter24,sample,23.86
V7,V6,iter24,sample,19.84
V8,V6,iter24,sample,15.665
V9,V6,iter24,sample,12.395
V10,V6,iter24,sample,16.875
T,V6,iter24,sample,0
V1,V7,iter24,sample,21.76
V2,V7,iter24,sample,32.7
V3,V7,iter24,sample,39.805
V4,V7,iter24,sample,16.31
V5,V7,iter24,sample,21.93
V6,V7,iter24,sample,24.08
V7,V7,iter24,sample,13.775
V8,V7,iter24,sample,15.055
V9,V7,iter24,sample,12.91
V10,V7,iter24,sample,18.28
T,V7,iter24,sample,0
V1,V8,iter24,sample,21.235
V2,V8,iter24,sample,31.02
V3,V8,iter24,sample,31.29
V4,V8,iter24,sample,24.3
V5,V8,iter24,sample,22.215
V6,V8,iter24,sample,25.16
V7,V8,iter24,sample,14.325
V8,V8,iter24,sample,19.495
V9,V8,iter24,sample,15.195
V10,V8,iter24,sample,20.045
T,V8,iter24,sample,0
V1,V9,iter24,sample,23.64
V2,V9,iter24,sample,28.125
V3,V9,iter24,sample,33.575
V4,V9,iter24,sample,17.65
V5,V9,iter24,sample,18.38
V6,V9,iter24,sample,15.99
V7,V9,iter24,sample,14.175
V8,V9,iter24,sample,12.16
V9,V9,iter24,sample,13.075
V10,V9,iter24,sample,17.695
T,V9,iter24,sample,0
V1,V10,iter24,sample,27.69
V2,V10,iter24,sample,28.445
V3,V10,iter24,sample,39.86
V4,V10,iter24,sample,24.27
V5,V10,iter24,sample,26.635
V6,V10,iter24,sample,34.325
V7,V10,iter24,sample,14.44
V8,V10,iter24,sample,16.685
V9,V10,iter24,sample,11.335
V10,V10,iter24,sample,21.03
T,V10,iter24,sample,0
V1,T,iter24,sample,48.495
V2,T,iter24,sample,50.6199999999999
V3,T,iter24,sample,54.5099999999999
V4,T,iter24,sample,53.3649999999999
V5,T,iter24,sample,45.7899999999999
V6,T,iter24,sample,44.7649999999999
V7,T,iter24,sample,48.9999999999999
V8,T,iter24,sample,55.6799999999999
V9,T,iter24,sample,46.72
V10,T,iter24,sample,51.0549999999998
T,T,iter24,sample,0
V1,V1,iter25,sample,23.635
V2,V1,iter25,sample,23.745
V3,V1,iter25,sample,41.455
V4,V1,iter25,sample,36.36
V5,V1,iter25,sample,25.105
V6,V1,iter25,sample,55.895
V7,V1,iter25,sample,17.675
V8,V1,iter25,sample,21.62
V9,V1,iter25,sample,18.65
V10,V1,iter25,sample,19.38
T,V1,iter25,sample,0
V1,V2,iter25,sample,25.2
V2,V2,iter25,sample,30.06
V3,V2,iter25,sample,45.13
V4,V2,iter25,sample,50.955
V5,V2,iter25,sample,30.885
V6,V2,iter25,sample,49.87
V7,V2,iter25,sample,19.555
V8,V2,iter25,sample,17.84
V9,V2,iter25,sample,18.635
V10,V2,iter25,sample,18.975
T,V2,iter25,sample,0
V1,V3,iter25,sample,30.055
V2,V3,iter25,sample,50.59
V3,V3,iter25,sample,29.69
V4,V3,iter25,sample,26.325
V5,V3,iter25,sample,27.925
V6,V3,iter25,sample,51.375
V7,V3,iter25,sample,22.685
V8,V3,iter25,sample,20.855
V9,V3,iter25,sample,18.865
V10,V3,iter25,sample,18.825
T,V3,iter25,sample,0
V1,V4,iter25,sample,39.145
V2,V4,iter25,sample,36.635
V3,V4,iter25,sample,24.42
V4,V4,iter25,sample,27.825
V5,V4,iter25,sample,23.17
V6,V4,iter25,sample,51
V7,V4,iter25,sample,16.92
V8,V4,iter25,sample,19.79
V9,V4,iter25,sample,19.385
V10,V4,iter25,sample,15.7
T,V4,iter25,sample,0
V1,V5,iter25,sample,31.73
V2,V5,iter25,sample,33.33
V3,V5,iter25,sample,44.605
V4,V5,iter25,sample,39.215
V5,V5,iter25,sample,20.135
V6,V5,iter25,sample,24.235
V7,V5,iter25,sample,19.935
V8,V5,iter25,sample,13.175
V9,V5,iter25,sample,16.94
V10,V5,iter25,sample,16.535
T,V5,iter25,sample,0
V1,V6,iter25,sample,34.595
V2,V6,iter25,sample,53.825
V3,V6,iter25,sample,42.385
V4,V6,iter25,sample,53.55
V5,V6,iter25,sample,29.165
V6,V6,iter25,sample,28.99
V7,V6,iter25,sample,23.035
V8,V6,iter25,sample,19.555
V9,V6,iter25,sample,20.55
V10,V6,iter25,sample,20.69
T,V6,iter25,sample,0
V1,V7,iter25,sample,26.055
V2,V7,iter25,sample,26.935
V3,V7,iter25,sample,28.575
V4,V7,iter25,sample,28.77
V5,V7,iter25,sample,22.785
V6,V7,iter25,sample,35.935
V7,V7,iter25,sample,16.755
V8,V7,iter25,sample,17.79
V9,V7,iter25,sample,20.185
V10,V7,iter25,sample,16.215
T,V7,iter25,sample,0
V1,V8,iter25,sample,27.84
V2,V8,iter25,sample,26.755
V3,V8,iter25,sample,27.67
V4,V8,iter25,sample,24.405
V5,V8,iter25,sample,20.105
V6,V8,iter25,sample,30.02
V7,V8,iter25,sample,17.915
V8,V8,iter25,sample,14.635
V9,V8,iter25,sample,18.935
V10,V8,iter25,sample,18.545
T,V8,iter25,sample,0
V1,V9,iter25,sample,24.71
V2,V9,iter25,sample,29.145
V3,V9,iter25,sample,29.84
V4,V9,iter25,sample,30.45
V5,V9,iter25,sample,24.395
V6,V9,iter25,sample,32.74
V7,V9,iter25,sample,20.155
V8,V9,iter25,sample,21.265
V9,V9,iter25,sample,20.78
V10,V9,iter25,sample,14.21
T,V9,iter25,sample,0
V1,V10,iter25,sample,20.195
V2,V10,iter25,sample,24.36
V3,V10,iter25,sample,32.78
V4,V10,iter25,sample,32.71
V5,V10,iter25,sample,18.265
V6,V10,iter25,sample,27.04
V7,V10,iter25,sample,17.95
V8,V10,iter25,sample,13.885
V9,V10,iter25,sample,17.885
V10,V10,iter25,sample,21.26
T,V10,iter25,sample,0
V1,T,iter25,sample,49.3600000000001
V2,T,iter25,sample,48.7249999999999
V3,T,iter25,sample,51.6399999999998
V4,T,iter25,sample,47.425
V5,T,iter25,sample,44.9
V6,T,iter25,sample,44.2399999999998
V7,T,iter25,sample,50.42
V8,T,iter25,sample,50.4149999999999
V9,T,iter25,sample,60.8799999999997
V10,T,iter25,sample,51.9949999999999
T,T,iter25,sample,0
V1,V1,iter26,sample,34.77
V2,V1,iter26,sample,22.265
V3,V1,iter26,sample,42.3
V4,V1,iter26,sample,50.7599999999999
V5,V1,iter26,sample,56.875
V6,V1,iter26,sample,46.53
V7,V1,iter26,sample,24.395
V8,V1,iter26,sample,16.26
V9,V1,iter26,sample,16.455
V10,V1,iter26,sample,20.995
T,V1,iter26,sample,0
V1,V2,iter26,sample,23.77
V2,V2,iter26,sample,20.59
V3,V2,iter26,sample,44.29
V4,V2,iter26,sample,33.615
V5,V2,iter26,sample,47.32
V6,V2,iter26,sample,33.29
V7,V2,iter26,sample,18.645
V8,V2,iter26,sample,17.19
V9,V2,iter26,sample,12.495
V10,V2,iter26,sample,15.8
T,V2,iter26,sample,0
V1,V3,iter26,sample,51.355
V2,V3,iter26,sample,31.595
V3,V3,iter26,sample,29.5
V4,V3,iter26,sample,28.6
V5,V3,iter26,sample,39.87
V6,V3,iter26,sample,36.29
V7,V3,iter26,sample,18.605
V8,V3,iter26,sample,20.415
V9,V3,iter26,sample,20.375
V10,V3,iter26,sample,11.555
T,V3,iter26,sample,0
V1,V4,iter26,sample,50.415
V2,V4,iter26,sample,35.655
V3,V4,iter26,sample,29.27
V4,V4,iter26,sample,34.535
V5,V4,iter26,sample,38.73
V6,V4,iter26,sample,40.745
V7,V4,iter26,sample,22.675
V8,V4,iter26,sample,17.78
V9,V4,iter26,sample,19.225
V10,V4,iter26,sample,17.025
T,V4,iter26,sample,0
V1,V5,iter26,sample,43.175
V2,V5,iter26,sample,30.045
V3,V5,iter26,sample,44.225
V4,V5,iter26,sample,44.71
V5,V5,iter26,sample,27.07
V6,V5,iter26,sample,33.875
V7,V5,iter26,sample,17.44
V8,V5,iter26,sample,12.09
V9,V5,iter26,sample,15.085
V10,V5,iter26,sample,13.405
T,V5,iter26,sample,0
V1,V6,iter26,sample,54.24
V2,V6,iter26,sample,33.265
V3,V6,iter26,sample,37.195
V4,V6,iter26,sample,37.47
V5,V6,iter26,sample,36.005
V6,V6,iter26,sample,26.7
V7,V6,iter26,sample,22.575
V8,V6,iter26,sample,16.645
V9,V6,iter26,sample,14.945
V10,V6,iter26,sample,18.87
T,V6,iter26,sample,0
V1,V7,iter26,sample,43.1
V2,V7,iter26,sample,29.175
V3,V7,iter26,sample,26.98
V4,V7,iter26,sample,36.205
V5,V7,iter26,sample,21.095
V6,V7,iter26,sample,29.125
V7,V7,iter26,sample,18.65
V8,V7,iter26,sample,17.26
V9,V7,iter26,sample,12.15
V10,V7,iter26,sample,16.01
T,V7,iter26,sample,0
V1,V8,iter26,sample,29.62
V2,V8,iter26,sample,21.985
V3,V8,iter26,sample,23.745
V4,V8,iter26,sample,29.925
V5,V8,iter26,sample,20.08
V6,V8,iter26,sample,21.07
V7,V8,iter26,sample,15.36
V8,V8,iter26,sample,13.535
V9,V8,iter26,sample,13.655
V10,V8,iter26,sample,11
T,V8,iter26,sample,0
V1,V9,iter26,sample,25.82
V2,V9,iter26,sample,19.75
V3,V9,iter26,sample,22.78
V4,V9,iter26,sample,19.51
V5,V9,iter26,sample,20.365
V6,V9,iter26,sample,25.21
V7,V9,iter26,sample,16.56
V8,V9,iter26,sample,12.325
V9,V9,iter26,sample,12.93
V10,V9,iter26,sample,10.835
T,V9,iter26,sample,0
V1,V10,iter26,sample,28.2
V2,V10,iter26,sample,21.55
V3,V10,iter26,sample,17.875
V4,V10,iter26,sample,21.635
V5,V10,iter26,sample,23.705
V6,V10,iter26,sample,23.745
V7,V10,iter26,sample,18.455
V8,V10,iter26,sample,13.165
V9,V10,iter26,sample,11.175
V10,V10,iter26,sample,14.905
T,V10,iter26,sample,0
V1,T,iter26,sample,52.1399999999998
V2,T,iter26,sample,50.13
V3,T,iter26,sample,49
V4,T,iter26,sample,56.09
V5,T,iter26,sample,46.005
V6,T,iter26,sample,49.3299999999999
V7,T,iter26,sample,57.3899999999999
V8,T,iter26,sample,48.3099999999999
V9,T,iter26,sample,43.595
V10,T,iter26,sample,48.0099999999999
T,T,iter26,sample,0
V1,V1,iter27,sample,24.16
V2,V1,iter27,sample,16.445
V3,V1,iter27,sample,44.61
V4,V1,iter27,sample,30.175
V5,V1,iter27,sample,39.56
V6,V1,iter27,sample,39.58
V7,V1,iter27,sample,22.99
V8,V1,iter27,sample,18.19
V9,V1,iter27,sample,18.23
V10,V1,iter27,sample,18.405
T,V1,iter27,sample,0
V1,V2,iter27,sample,22.53
V2,V2,iter27,sample,19.82
V3,V2,iter27,sample,51.615
V4,V2,iter27,sample,25.215
V5,V2,iter27,sample,28.75
V6,V2,iter27,sample,31.57
V7,V2,iter27,sample,15.965
V8,V2,iter27,sample,23.335
V9,V2,iter27,sample,19.92
V10,V2,iter27,sample,16.975
T,V2,iter27,sample,0
V1,V3,iter27,sample,53.52
V2,V3,iter27,sample,47.8249999999999
V3,V3,iter27,sample,33.08
V4,V3,iter27,sample,21.68
V5,V3,iter27,sample,43.56
V6,V3,iter27,sample,47.15
V7,V3,iter27,sample,21.95
V8,V3,iter27,sample,18.195
V9,V3,iter27,sample,18.22
V10,V3,iter27,sample,19.895
T,V3,iter27,sample,0
V1,V4,iter27,sample,37.09
V2,V4,iter27,sample,37.04
V3,V4,iter27,sample,27.525
V4,V4,iter27,sample,22.345
V5,V4,iter27,sample,25.175
V6,V4,iter27,sample,32.59
V7,V4,iter27,sample,20.64
V8,V4,iter27,sample,19.775
V9,V4,iter27,sample,17.82
V10,V4,iter27,sample,18.815
T,V4,iter27,sample,0
V1,V5,iter27,sample,40.135
V2,V5,iter27,sample,38.065
V3,V5,iter27,sample,48.655
V4,V5,iter27,sample,29.605
V5,V5,iter27,sample,22.535
V6,V5,iter27,sample,18.19
V7,V5,iter27,sample,21.505
V8,V5,iter27,sample,20.205
V9,V5,iter27,sample,21.255
V10,V5,iter27,sample,18.265
T,V5,iter27,sample,0
V1,V6,iter27,sample,42.265
V2,V6,iter27,sample,43.565
V3,V6,iter27,sample,44.585
V4,V6,iter27,sample,19.48
V5,V6,iter27,sample,20.85
V6,V6,iter27,sample,18.08
V7,V6,iter27,sample,23.335
V8,V6,iter27,sample,16.405
V9,V6,iter27,sample,13.595
V10,V6,iter27,sample,12.755
T,V6,iter27,sample,0
V1,V7,iter27,sample,27.37
V2,V7,iter27,sample,24.71
V3,V7,iter27,sample,35.505
V4,V7,iter27,sample,25.925
V5,V7,iter27,sample,31.175
V6,V7,iter27,sample,26.22
V7,V7,iter27,sample,17.59
V8,V7,iter27,sample,15.355
V9,V7,iter27,sample,18.535
V10,V7,iter27,sample,16.43
T,V7,iter27,sample,0
V1,V8,iter27,sample,29.435
V2,V8,iter27,sample,25.705
V3,V8,iter27,sample,27.58
V4,V8,iter27,sample,21.615
V5,V8,iter27,sample,26.915
V6,V8,iter27,sample,30.465
V7,V8,iter27,sample,17.675
V8,V8,iter27,sample,19.31
V9,V8,iter27,sample,17.085
V10,V8,iter27,sample,14.985
T,V8,iter27,sample,0
V1,V9,iter27,sample,22.885
V2,V9,iter27,sample,26.68
V3,V9,iter27,sample,42.78
V4,V9,iter27,sample,25.575
V5,V9,iter27,sample,23.625
V6,V9,iter27,sample,20.705
V7,V9,iter27,sample,20.19
V8,V9,iter27,sample,17.335
V9,V9,iter27,sample,18.745
V10,V9,iter27,sample,15.455
T,V9,iter27,sample,0
V1,V10,iter27,sample,26.37
V2,V10,iter27,sample,22.645
V3,V10,iter27,sample,28.47
V4,V10,iter27,sample,21.015
V5,V10,iter27,sample,23.19
V6,V10,iter27,sample,28.585
V7,V10,iter27,sample,18.11
V8,V10,iter27,sample,16.955
V9,V10,iter27,sample,16.54
V10,V10,iter27,sample,15.585
T,V10,iter27,sample,0
V1,T,iter27,sample,46.585
V2,T,iter27,sample,45.195
V3,T,iter27,sample,52.6699999999999
V4,T,iter27,sample,51.185
V5,T,iter27,sample,54.0799999999999
V6,T,iter27,sample,39.78
V7,T,iter27,sample,50.865
V8,T,iter27,sample,53.7099999999999
V9,T,iter27,sample,54.0299999999999
V10,T,iter27,sample,51.8999999999998
T,T,iter27,sample,0
V1,V1,iter28,sample,23.41
V2,V1,iter28,sample,18.37
V3,V1,iter28,sample,48.165
V4,V1,iter28,sample,31.365
V5,V1,iter28,sample,55.385
V6,V1,iter28,sample,40.265
V7,V1,iter28,sample,20.555
V8,V1,iter28,sample,16.44
V9,V1,iter28,sample,18.605
V10,V1,iter28,sample,18.555
T,V1,iter28,sample,0
V1,V2,iter28,sample,19.12
V2,V2,iter28,sample,23.965
V3,V2,iter28,sample,42.335
V4,V2,iter28,sample,30.645
V5,V2,iter28,sample,57.6099999999999
V6,V2,iter28,sample,52.285
V7,V2,iter28,sample,14.71
V8,V2,iter28,sample,16.925
V9,V2,iter28,sample,18.71
V10,V2,iter28,sample,15.425
T,V2,iter28,sample,0
V1,V3,iter28,sample,39.955
V2,V3,iter28,sample,45.515
V3,V3,iter28,sample,25.265
V4,V3,iter28,sample,19.54
V5,V3,iter28,sample,58.36
V6,V3,iter28,sample,51.655
V7,V3,iter28,sample,20.01
V8,V3,iter28,sample,23.235
V9,V3,iter28,sample,27.76
V10,V3,iter28,sample,16.055
T,V3,iter28,sample,0
V1,V4,iter28,sample,36.47
V2,V4,iter28,sample,34.115
V3,V4,iter28,sample,32.12
V4,V4,iter28,sample,26.76
V5,V4,iter28,sample,45.975
V6,V4,iter28,sample,50.855
V7,V4,iter28,sample,18.665
V8,V4,iter28,sample,22.92
V9,V4,iter28,sample,23.055
V10,V4,iter28,sample,14.865
T,V4,iter28,sample,0
V1,V5,iter28,sample,44.71
V2,V5,iter28,sample,46.315
V3,V5,iter28,sample,46.78
V4,V5,iter28,sample,31.415
V5,V5,iter28,sample,29.98
