"node_from","node_to","iteration","edge_type","value"
"V6","V4","iter22","level",70.3083333333334
"V7","V4","iter22","level",31.1607142857143
"V8","V4","iter22","level",40.9027777777778
"V9","V4","iter22","level",18.015873015873
"V10","V4","iter22","level",14.6468253968254
"V11","V4","iter22","level",18.1797619047619
"V12","V4","iter22","level",17.3889249639249
"V13","V4","iter22","level",16.7420634920635
"T","V4","iter22","level",0
"V1","V5","iter22","level",26.859126984127
"V2","V5","iter22","level",52.5940476190476
"V3","V5","iter22","level",25.0678571428571
"V4","V5","iter22","level",28.4694444444444
"V5","V5","iter22","level",20.8285714285714
"V6","V5","iter22","level",29.9218253968254
"V7","V5","iter22","level",28.7035714285714
"V8","V5","iter22","level",37.7166666666667
"V9","V5","iter22","level",17.0706349206349
"V10","V5","iter22","level",14.693253968254
"V11","V5","iter22","level",11.1059523809524
"V12","V5","iter22","level",12.7142857142857
"V13","V5","iter22","level",13.5238095238095
"T","V5","iter22","level",0
"V1","V6","iter22","level",30.4880952380952
"V2","V6","iter22","level",68.0059523809524
"V3","V6","iter22","level",36.9980158730159
"V4","V6","iter22","level",49.9809523809524
"V5","V6","iter22","level",11.4373015873016
"V6","V6","iter22","level",31.7285714285714
"V7","V6","iter22","level",36.1857142857143
"V8","V6","iter22","level",63.9190476190476
"V9","V6","iter22","level",17.2833333333333
"V10","V6","iter22","level",9.91428571428571
"V11","V6","iter22","level",16.8900793650794
"V12","V6","iter22","level",14.9325396825397
"V13","V6","iter22","level",15.5242063492063
"T","V6","iter22","level",0
"V1","V7","iter22","level",30.4765873015873
"V2","V7","iter22","level",62.243253968254
"V3","V7","iter22","level",33.0531746031746
"V4","V7","iter22","level",54.6702380952381
"V5","V7","iter22","level",34.165873015873
"V6","V7","iter22","level",60.3412698412698
"V7","V7","iter22","level",26.1055555555555
"V8","V7","iter22","level",27.1416666666666
"V9","V7","iter22","level",20.6027777777778
"V10","V7","iter22","level",17.9484126984127
"V11","V7","iter22","level",15.0063492063492
"V12","V7","iter22","level",15.1670634920635
"V13","V7","iter22","level",15.1071428571429
"T","V7","iter22","level",0
"V1","V8","iter22","level",27.5460317460317
"V2","V8","iter22","level",50.8873015873016
"V3","V8","iter22","level",32.5869047619048
"V4","V8","iter22","level",57.6083333333333
"V5","V8","iter22","level",39.4035714285714
"V6","V8","iter22","level",74.9337301587302
"V7","V8","iter22","level",25.1031746031746
"V8","V8","iter22","level",33.806746031746
"V9","V8","iter22","level",23.3559523809524
"V10","V8","iter22","level",13.6361111111111
"V11","V8","iter22","level",15.6722222222222
"V12","V8","iter22","level",14.3234126984127
"V13","V8","iter22","level",15.2773809523809
"T","V8","iter22","level",0
"V1","V9","iter22","level",20.1027777777778
"V2","V9","iter22","level",33.4404761904762
"V3","V9","iter22","level",19.5083333333333
"V4","V9","iter22","level",46.9424603174603
"V5","V9","iter22","level",26.3174603174603
"V6","V9","iter22","level",30.384126984127
"V7","V9","iter22","level",28.7404761904762
"V8","V9","iter22","level",29.9428571428571
"V9","V9","iter22","level",20.8960317460317
"V10","V9","iter22","level",15.3107142857143
"V11","V9","iter22","level",15.465873015873
"V12","V9","iter22","level",17.4035714285714
"V13","V9","iter22","level",21.1519841269841
"T","V9","iter22","level",0
"V1","V10","iter22","level",23.1159090909091
"V2","V10","iter22","level",24.1099206349206
"V3","V10","iter22","level",13.9035714285714
"V4","V10","iter22","level",32.7031746031746
"V5","V10","iter22","level",21.4825396825397
"V6","V10","iter22","level",28.3535714285714
"V7","V10","iter22","level",28.8916666666667
"V8","V10","iter22","level",24.9980519480519
"V9","V10","iter22","level",17.6293650793651
"V10","V10","iter22","level",14.3892857142857
"V11","V10","iter22","level",16.7051587301587
"V12","V10","iter22","level",13.5218253968254
"V13","V10","iter22","level",15.4952380952381
"T","V10","iter22","level",0
"V1","V11","iter22","level",25.8738095238095
"V2","V11","iter22","level",34.0357142857143
"V3","V11","iter22","level",17.2797619047619
"V4","V11","iter22","level",27.9801587301587
"V5","V11","iter22","level",20.5765873015873
"V6","V11","iter22","level",20.7869047619048
"V7","V11","iter22","level",27.3670634920635
"V8","V11","iter22","level",24.4888888888889
"V9","V11","iter22","level",16.315873015873
"V10","V11","iter22","level",17.3555555555556
"V11","V11","iter22","level",18.35
"V12","V11","iter22","level",15.9444444444444
"V13","V11","iter22","level",17.1623015873016
"T","V11","iter22","level",0
"V1","V12","iter22","level",22.9686507936508
"V2","V12","iter22","level",33.3710317460317
"V3","V12","iter22","level",20.6420634920635
"V4","V12","iter22","level",33.1654761904762
"V5","V12","iter22","level",21.0396825396825
"V6","V12","iter22","level",29.5079365079365
"V7","V12","iter22","level",23.975
"V8","V12","iter22","level",24.5880952380952
"V9","V12","iter22","level",17.5083333333333
"V10","V12","iter22","level",14.8464285714286
"V11","V12","iter22","level",12.884126984127
"V12","V12","iter22","level",18.3023809523809
"V13","V12","iter22","level",20.1178571428571
"T","V12","iter22","level",0
"V1","V13","iter22","level",24.0083333333333
"V2","V13","iter22","level",38.9023809523809
"V3","V13","iter22","level",23.7107142857143
"V4","V13","iter22","level",32.6527777777778
"V5","V13","iter22","level",20.6194444444444
"V6","V13","iter22","level",31.1956349206349
"V7","V13","iter22","level",31.4246031746032
"V8","V13","iter22","level",26.209126984127
"V9","V13","iter22","level",20.6916666666667
"V10","V13","iter22","level",14.5376984126984
"V11","V13","iter22","level",17.4269841269841
"V12","V13","iter22","level",16.1563492063492
"V13","V13","iter22","level",26.9178571428571
"T","V13","iter22","level",0
"V1","T","iter22","level",223.871176046174
"V2","T","iter22","level",226.850793650792
"V3","T","iter22","level",253.14538239538
"V4","T","iter22","level",237.459992784991
"V5","T","iter22","level",197.074494949494
"V6","T","iter22","level",203.168795093794
"V7","T","iter22","level",218.76919191919
"V8","T","iter22","level",219.10779220779
"V9","T","iter22","level",241.903896103894
"V10","T","iter22","level",232.450613275611
"V11","T","iter22","level",236.897785547784
"V12","T","iter22","level",242.543037518035
"V13","T","iter22","level",254.476154401152
"T","T","iter22","level",0
"V1","V1","iter23","level",44.7813492063492
"V2","V1","iter23","level",25.6492063492063
"V3","V1","iter23","level",27.1742063492063
"V4","V1","iter23","level",44.6138888888889
"V5","V1","iter23","level",31.5511904761905
"V6","V1","iter23","level",58.4551587301588
"V7","V1","iter23","level",53.868253968254
"V8","V1","iter23","level",66.015873015873
"V9","V1","iter23","level",17.5833333333333
"V10","V1","iter23","level",25.7218253968254
"V11","V1","iter23","level",14.593253968254
"V12","V1","iter23","level",18.9527777777778
"V13","V1","iter23","level",24.3619047619048
"T","V1","iter23","level",0
"V1","V2","iter23","level",26.3607142857143
"V2","V2","iter23","level",20.2404761904762
"V3","V2","iter23","level",23.1563492063492
"V4","V2","iter23","level",48.3535714285714
"V5","V2","iter23","level",24.2023809523809
"V6","V2","iter23","level",34.1047619047619
"V7","V2","iter23","level",34.7670634920635
"V8","V2","iter23","level",64.8781746031746
"V9","V2","iter23","level",11.6579365079365
"V10","V2","iter23","level",23.1357142857143
"V11","V2","iter23","level",10.5194444444444
"V12","V2","iter23","level",17.6785714285714
"V13","V2","iter23","level",12.6154761904762
"T","V2","iter23","level",0
"V1","V3","iter23","level",26.1452380952381
"V2","V3","iter23","level",22.5190476190476
"V3","V3","iter23","level",22.8706349206349
"V4","V3","iter23","level",34.25
"V5","V3","iter23","level",24.7944444444444
"V6","V3","iter23","level",38.7992063492064
"V7","V3","iter23","level",34.2059523809524
"V8","V3","iter23","level",36.4146825396825
"V9","V3","iter23","level",12.7690476190476
"V10","V3","iter23","level",17.6138888888889
"V11","V3","iter23","level",16.0892857142857
"V12","V3","iter23","level",17.8996031746032
"V13","V3","iter23","level",14.2579365079365
"T","V3","iter23","level",0
"V1","V4","iter23","level",32.4297619047619
"V2","V4","iter23","level",25.4059523809524
"V3","V4","iter23","level",25.7349206349206
"V4","V4","iter23","level",30.5083333333333
"V5","V4","iter23","level",21.4718253968254
"V6","V4","iter23","level",46.3694444444445
"V7","V4","iter23","level",35.675
"V8","V4","iter23","level",58.9269841269842
"V9","V4","iter23","level",11.1734126984127
"V10","V4","iter23","level",14.122619047619
"V11","V4","iter23","level",18.8230519480519
"V12","V4","iter23","level",15.0559523809524
"V13","V4","iter23","level",17.8936507936508
"T","V4","iter23","level",0
"V1","V5","iter23","level",49.5416666666667
"V2","V5","iter23","level",27.6480158730159
"V3","V5","iter23","level",26.1702380952381
"V4","V5","iter23","level",45.1313492063492
"V5","V5","iter23","level",31.1956349206349
"V6","V5","iter23","level",31.4523809523809
"V7","V5","iter23","level",34.6785714285714
"V8","V5","iter23","level",50.859126984127
"V9","V5","iter23","level",14.2936507936508
"V10","V5","iter23","level",24.0805555555555
"V11","V5","iter23","level",13.5413059163059
"V12","V5","iter23","level",20.7599206349206
"V13","V5","iter23","level",12.7333333333333
"T","V5","iter23","level",0
"V1","V6","iter23","level",49.9702380952381
"V2","V6","iter23","level",33.1083333333333
"V3","V6","iter23","level",44.1075396825397
"V4","V6","iter23","level",77.6845238095238
"V5","V6","iter23","level",22.6980158730159
"V6","V6","iter23","level",43.915873015873
"V7","V6","iter23","level",41.5690476190476
"V8","V6","iter23","level",72.7670634920635
"V9","V6","iter23","level",11.2952380952381
"V10","V6","iter23","level",19.615873015873
"V11","V6","iter23","level",14.2916666666667
"V12","V6","iter23","level",20.4904761904762
"V13","V6","iter23","level",15.0166666666667
"T","V6","iter23","level",0
"V1","V7","iter23","level",53.1138888888889
"V2","V7","iter23","level",46.4611111111111
"V3","V7","iter23","level",27.1880952380952
"V4","V7","iter23","level",58.7440476190476
"V5","V7","iter23","level",26.3551587301587
"V6","V7","iter23","level",50.6031746031746
"V7","V7","iter23","level",27.6369047619047
"V8","V7","iter23","level",31.9202380952381
"V9","V7","iter23","level",12.565873015873
"V10","V7","iter23","level",18.4527777777778
"V11","V7","iter23","level",17.4464285714286
"V12","V7","iter23","level",15.9813492063492
"V13","V7","iter23","level",13.8702380952381
"T","V7","iter23","level",0
"V1","V8","iter23","level",49.0289682539683
"V2","V8","iter23","level",41.3607142857143
"V3","V8","iter23","level",26.0230158730159
"V4","V8","iter23","level",62.6607142857143
"V5","V8","iter23","level",33.9944444444444
"V6","V8","iter23","level",62.5666666666667
"V7","V8","iter23","level",25.3654761904762
"V8","V8","iter23","level",49.9880952380953
"V9","V8","iter23","level",11.9468253968254
"V10","V8","iter23","level",24.422619047619
"V11","V8","iter23","level",17.7829365079365
"V12","V8","iter23","level",19.7634920634921
"V13","V8","iter23","level",17.4805555555556
"T","V8","iter23","level",0
"V1","V9","iter23","level",21.725
"V2","V9","iter23","level",17.6773809523809
"V3","V9","iter23","level",18.9321428571429
"V4","V9","iter23","level",18.8202380952381
"V5","V9","iter23","level",20.8579365079365
"V6","V9","iter23","level",25.2849206349206
"V7","V9","iter23","level",21.693253968254
"V8","V9","iter23","level",23.7142857142857
"V9","V9","iter23","level",11.7011904761905
"V10","V9","iter23","level",21.0019841269841
"V11","V9","iter23","level",12.2059523809524
"V12","V9","iter23","level",14.031746031746
"V13","V9","iter23","level",13.4547619047619
"T","V9","iter23","level",0
"V1","V10","iter23","level",40.243253968254
"V2","V10","iter23","level",21.2821428571428
"V3","V10","iter23","level",26.5293650793651
"V4","V10","iter23","level",45.2833333333334
"V5","V10","iter23","level",28.7472222222222
"V6","V10","iter23","level",37.0384920634921
"V7","V10","iter23","level",33.1539682539682
"V8","V10","iter23","level",38.9392857142857
"V9","V10","iter23","level",13.0420634920635
"V10","V10","iter23","level",26.2230158730159
"V11","V10","iter23","level",18.3571428571428
"V12","V10","iter23","level",25.2801587301587
"V13","V10","iter23","level",18.3623015873016
"T","V10","iter23","level",0
"V1","V11","iter23","level",31.6440476190476
"V2","V11","iter23","level",20.3023809523809
"V3","V11","iter23","level",25.5186507936508
"V4","V11","iter23","level",40.3579365079365
"V5","V11","iter23","level",21.072619047619
"V6","V11","iter23","level",23.8595238095238
"V7","V11","iter23","level",25.072619047619
"V8","V11","iter23","level",23.5460317460317
"V9","V11","iter23","level",10.8420634920635
"V10","V11","iter23","level",16.2769841269841
"V11","V11","iter23","level",15.9023809523809
"V12","V11","iter23","level",18.972619047619
"V13","V11","iter23","level",16.8154761904762
"T","V11","iter23","level",0
"V1","V12","iter23","level",33.4238095238095
"V2","V12","iter23","level",24.8261904761905
"V3","V12","iter23","level",22.6142857142857
"V4","V12","iter23","level",20.7023809523809
"V5","V12","iter23","level",22.140873015873
"V6","V12","iter23","level",29.9504329004329
"V7","V12","iter23","level",20.4115079365079
"V8","V12","iter23","level",36.156746031746
"V9","V12","iter23","level",8.93253968253968
"V10","V12","iter23","level",23.6484126984127
"V11","V12","iter23","level",17.0785714285714
"V12","V12","iter23","level",20.0329365079365
"V13","V12","iter23","level",12.8742063492063
"T","V12","iter23","level",0
"V1","V13","iter23","level",34.3789682539683
"V2","V13","iter23","level",29.0940476190476
"V3","V13","iter23","level",15.822619047619
"V4","V13","iter23","level",27.7845238095238
"V5","V13","iter23","level",20.5900793650794
"V6","V13","iter23","level",25.6730158730159
"V7","V13","iter23","level",29.7154761904762
"V8","V13","iter23","level",36.3392857142857
"V9","V13","iter23","level",12.0761904761905
"V10","V13","iter23","level",18.9714285714286
"V11","V13","iter23","level",14.9876984126984
"V12","V13","iter23","level",12.8011904761905
"V13","V13","iter23","level",21.6202380952381
"T","V13","iter23","level",0
"V1","T","iter23","level",230.270310245308
"V2","T","iter23","level",197.397438672437
"V3","T","iter23","level",216.020779220777
"V4","T","iter23","level",225.001406926405
"V5","T","iter23","level",235.884018759016
"V6","T","iter23","level",239.452633477632
"V7","T","iter23","level",242.757034632033
"V8","T","iter23","level",221.558080808079
"V9","T","iter23","level",206.147619047618
"V10","T","iter23","level",277.151262626261
"V11","T","iter23","level",237.275613275611
"V12","T","iter23","level",215.3145021645
"V13","T","iter23","level",248.769733044731
"T","T","iter23","level",0
"V1","V1","iter24","level",35.2444444444444
"V2","V1","iter24","level",29.7619047619047
"V3","V1","iter24","level",51.6261904761905
"V4","V1","iter24","level",70.4
"V5","V1","iter24","level",31.5674603174603
"V6","V1","iter24","level",34.3563492063492
"V7","V1","iter24","level",29.9944444444444
"V8","V1","iter24","level",48.6535714285714
"V9","V1","iter24","level",13.5444444444444
"V10","V1","iter24","level",11.1571428571429
"V11","V1","iter24","level",18.9325396825397
"V12","V1","iter24","level",25.2031746031746
"V13","V1","iter24","level",17.3793650793651
"T","V1","iter24","level",0
"V1","V2","iter24","level",23.2765873015873
"V2","V2","iter24","level",24.5003968253968
"V3","V2","iter24","level",42.640873015873
"V4","V2","iter24","level",60.85
"V5","V2","iter24","level",34.3857142857143
"V6","V2","iter24","level",34.3956349206349
"V7","V2","iter24","level",25.4444444444444
"V8","V2","iter24","level",44.7507936507937
"V9","V2","iter24","level",12.2226190476191
"V10","V2","iter24","level",9.80277777777777
"V11","V2","iter24","level",16.8456349206349
"V12","V2","iter24","level",16.7837301587302
"V13","V2","iter24","level",13.8865079365079
"T","V2","iter24","level",0
"V1","V3","iter24","level",32.2623015873016
"V2","V3","iter24","level",29.7698412698413
"V3","V3","iter24","level",43.7837301587302
"V4","V3","iter24","level",36.8083333333333
"V5","V3","iter24","level",24.9265873015873
"V6","V3","iter24","level",30.6214285714286
"V7","V3","iter24","level",23.6865079365079
"V8","V3","iter24","level",40.7345238095238
"V9","V3","iter24","level",17.4909090909091
"V10","V3","iter24","level",12.8952380952381
"V11","V3","iter24","level",18.3642857142857
"V12","V3","iter24","level",26.3698412698413
"V13","V3","iter24","level",19.4321428571428
"T","V3","iter24","level",0
"V1","V4","iter24","level",40.4888888888889
"V2","V4","iter24","level",34.2789682539683
"V3","V4","iter24","level",30.4865079365079
"V4","V4","iter24","level",52.9599206349207
"V5","V4","iter24","level",38.0393217893218
"V6","V4","iter24","level",43.652380952381
"V7","V4","iter24","level",26.1376984126984
"V8","V4","iter24","level",35.3535714285714
"V9","V4","iter24","level",15.2142857142857
"V10","V4","iter24","level",14.2587301587302
"V11","V4","iter24","level",19.034126984127
"V12","V4","iter24","level",28.0599206349206
"V13","V4","iter24","level",16.7273809523809
"T","V4","iter24","level",0
"V1","V5","iter24","level",46.9301948051948
"V2","V5","iter24","level",41.7825396825397
"V3","V5","iter24","level",47.6043650793651
"V4","V5","iter24","level",59.234126984127
"V5","V5","iter24","level",31.5793650793651
"V6","V5","iter24","level",28.6869047619047
"V7","V5","iter24","level",29.5166666666667
"V8","V5","iter24","level",41.6988095238095
"V9","V5","iter24","level",10.3531746031746
"V10","V5","iter24","level",15.1742063492063
"V11","V5","iter24","level",16.8083333333333
"V12","V5","iter24","level",29.7448412698413
"V13","V5","iter24","level",15.6694805194805
"T","V5","iter24","level",0
"V1","V6","iter24","level",34.165873015873
"V2","V6","iter24","level",46.2480158730159
"V3","V6","iter24","level",41.9599567099567
"V4","V6","iter24","level",49.9595598845599
"V5","V6","iter24","level",23.9944444444444
"V6","V6","iter24","level",23.0444444444444
"V7","V6","iter24","level",24.0583333333333
"V8","V6","iter24","level",42.8166666666667
"V9","V6","iter24","level",15.9202380952381
"V10","V6","iter24","level",14.0063492063492
"V11","V6","iter24","level",18.052380952381
"V12","V6","iter24","level",25.1444444444444
"V13","V6","iter24","level",14.4051587301587
"T","V6","iter24","level",0
"V1","V7","iter24","level",32.7238095238095
"V2","V7","iter24","level",29.872619047619
"V3","V7","iter24","level",31.968253968254
"V4","V7","iter24","level",39.5849206349206
"V5","V7","iter24","level",31.272619047619
"V6","V7","iter24","level",28.6654761904762
"V7","V7","iter24","level",21.8944444444444
"V8","V7","iter24","level",19.4511904761905
"V9","V7","iter24","level",12.3960317460317
"V10","V7","iter24","level",11.7198412698413
"V11","V7","iter24","level",22.8956349206349
"V12","V7","iter24","level",14.3353174603174
"V13","V7","iter24","level",14.5956349206349
"T","V7","iter24","level",0
"V1","V8","iter24","level",42.6353174603175
"V2","V8","iter24","level",36.8329365079365
"V3","V8","iter24","level",70.9551587301588
"V4","V8","iter24","level",69.8051587301588
"V5","V8","iter24","level",40.1873015873016
"V6","V8","iter24","level",51.1769841269842
"V7","V8","iter24","level",15.0794011544011
"V8","V8","iter24","level",32.1428571428571
"V9","V8","iter24","level",19.2964285714286
"V10","V8","iter24","level",14.7011904761905
"V11","V8","iter24","level",19.8261904761905
"V12","V8","iter24","level",23.7392857142857
"V13","V8","iter24","level",17.5460317460317
"T","V8","iter24","level",0
"V1","V9","iter24","level",26.8702380952381
"V2","V9","iter24","level",19.2075396825397
"V3","V9","iter24","level",34.3738095238095
"V4","V9","iter24","level",36.7638888888889
"V5","V9","iter24","level",22.1349206349206
"V6","V9","iter24","level",18.5286075036075
"V7","V9","iter24","level",18.7285714285714
"V8","V9","iter24","level",31.9722222222222
"V9","V9","iter24","level",18.2011904761905
"V10","V9","iter24","level",12.3944444444444
"V11","V9","iter24","level",17.6488095238095
"V12","V9","iter24","level",14.9099206349206
"V13","V9","iter24","level",16.693253968254
"T","V9","iter24","level",0
"V1","V10","iter24","level",19.5607142857143
"V2","V10","iter24","level",15.5801587301587
"V3","V10","iter24","level",28.2619047619048
"V4","V10","iter24","level",29.7797619047619
"V5","V10","iter24","level",19.7087301587302
"V6","V10","iter24","level",23.0119047619047
"V7","V10","iter24","level",13.9321428571429
"V8","V10","iter24","level",21.6206349206349
"V9","V10","iter24","level",11.5599567099567
"V10","V10","iter24","level",14.4797619047619
"V11","V10","iter24","level",15.8190476190476
"V12","V10","iter24","level",20.125
"V13","V10","iter24","level",17.6801587301587
"T","V10","iter24","level",0
"V1","V11","iter24","level",23.1321428571428
"V2","V11","iter24","level",21.415873015873
"V3","V11","iter24","level",27.8710317460317
"V4","V11","iter24","level",28.4444444444444
"V5","V11","iter24","level",30.9416666666666
"V6","V11","iter24","level",28.5496031746032
"V7","V11","iter24","level",19.8357142857143
"V8","V11","iter24","level",35.8373015873016
"V9","V11","iter24","level",15.3801587301587
"V10","V11","iter24","level",17.1492063492063
"V11","V11","iter24","level",17.922619047619
"V12","V11","iter24","level",29.2214285714286
"V13","V11","iter24","level",20.7686507936508
"T","V11","iter24","level",0
"V1","V12","iter24","level",38.7218253968254
"V2","V12","iter24","level",33.2884920634921
"V3","V12","iter24","level",31.3099206349206
"V4","V12","iter24","level",30.3384920634921
"V5","V12","iter24","level",39.6277777777778
"V6","V12","iter24","level",31.8539682539682
"V7","V12","iter24","level",28.2599206349206
"V8","V12","iter24","level",37.6261904761905
"V9","V12","iter24","level",11.7285714285714
"V10","V12","iter24","level",14.8222222222222
"V11","V12","iter24","level",21.9373015873016
"V12","V12","iter24","level",23.9523809523809
"V13","V12","iter24","level",23.3166666666667
"T","V12","iter24","level",0
"V1","V13","iter24","level",29.940873015873
"V2","V13","iter24","level",15.9884920634921
"V3","V13","iter24","level",36.615873015873
"V4","V13","iter24","level",43.8119047619048
"V5","V13","iter24","level",30.7178571428571
"V6","V13","iter24","level",26.2115079365079
"V7","V13","iter24","level",18.5940836940837
"V8","V13","iter24","level",24.8099206349206
"V9","V13","iter24","level",17.438924963925
"V10","V13","iter24","level",12.7253968253968
"V11","V13","iter24","level",21.5285714285714
"V12","V13","iter24","level",23.1642857142857
"V13","V13","iter24","level",18.175
"T","V13","iter24","level",0
"V1","T","iter24","level",236.27471139971
"V2","T","iter24","level",211.140764790763
"V3","T","iter24","level",222.552958152956
"V4","T","iter24","level",263.453499278497
"V5","T","iter24","level",227.230303030301
"V6","T","iter24","level",195.673160173159
"V7","T","iter24","level",193.401767676766
"V8","T","iter24","level",246.186868686866
"V9","T","iter24","level",245.07572150072
"V10","T","iter24","level",205.478066378065
"V11","T","iter24","level",240.059632034629
"V12","T","iter24","level",251.607756132754
"V13","T","iter24","level",244.81165223665
"T","T","iter24","level",0
"V1","V1","iter25","level",29.9988095238095
"V2","V1","iter25","level",23.3226551226551
"V3","V1","iter25","level",44.5127344877345
"V4","V1","iter25","level",34.0111111111111
"V5","V1","iter25","level",34.9583333333333
"V6","V1","iter25","level",46.6730158730159
"V7","V1","iter25","level",38.0873015873016
"V8","V1","iter25","level",32.2952380952381
"V9","V1","iter25","level",17.9130952380952
"V10","V1","iter25","level",12.3297619047619
"V11","V1","iter25","level",16.3095238095238
"V12","V1","iter25","level",16.5003968253968
"V13","V1","iter25","level",15.440873015873
"T","V1","iter25","level",0
"V1","V2","iter25","level",20.675
"V2","V2","iter25","level",32.2130952380952
"V3","V2","iter25","level",41.3694444444445
"V4","V2","iter25","level",27.1428571428571
"V5","V2","iter25","level",39.3345238095238
"V6","V2","iter25","level",52.3662698412699
"V7","V2","iter25","level",56.1634920634921
"V8","V2","iter25","level",39.2261904761905
"V9","V2","iter25","level",24.5198412698412
"V10","V2","iter25","level",15.4936507936508
"V11","V2","iter25","level",17.9440476190476
"V12","V2","iter25","level",19.0857142857143
"V13","V2","iter25","level",20.034126984127
"T","V2","iter25","level",0
"V1","V3","iter25","level",25.2071428571429
"V2","V3","iter25","level",25.2190476190476
"V3","V3","iter25","level",27.8142857142857
"V4","V3","iter25","level",26.325
"V5","V3","iter25","level",33.9698412698413
"V6","V3","iter25","level",47.5218253968254
"V7","V3","iter25","level",33.4809523809524
"V8","V3","iter25","level",36.3071428571429
"V9","V3","iter25","level",22.3380952380952
"V10","V3","iter25","level",17.8797619047619
"V11","V3","iter25","level",13.4571428571429
"V12","V3","iter25","level",19.6833333333333
"V13","V3","iter25","level",14.8273809523809
"T","V3","iter25","level",0
"V1","V4","iter25","level",29.4599206349206
"V2","V4","iter25","level",26.7801587301587
"V3","V4","iter25","level",30.9357142857143
"V4","V4","iter25","level",33.05
"V5","V4","iter25","level",22.2301587301587
"V6","V4","iter25","level",47.0075396825397
"V7","V4","iter25","level",37.2992063492064
"V8","V4","iter25","level",36.2916666666667
"V9","V4","iter25","level",24.8142857142857
"V10","V4","iter25","level",14.447619047619
"V11","V4","iter25","level",16.7309523809524
"V12","V4","iter25","level",23.2686507936508
"V13","V4","iter25","level",13.2753968253968
"T","V4","iter25","level",0
"V1","V5","iter25","level",34.9678571428571
"V2","V5","iter25","level",26.9638888888889
"V3","V5","iter25","level",33.9722222222222
"V4","V5","iter25","level",28.722619047619
"V5","V5","iter25","level",25.2337662337662
"V6","V5","iter25","level",21.040873015873
"V7","V5","iter25","level",52.2853174603175
"V8","V5","iter25","level",44.7007936507937
"V9","V5","iter25","level",20.8682539682539
"V10","V5","iter25","level",12.4253968253968
"V11","V5","iter25","level",20.7646825396825
"V12","V5","iter25","level",18.6047619047619
"V13","V5","iter25","level",13.7384920634921
"T","V5","iter25","level",0
"V1","V6","iter25","level",31.6988095238095
"V2","V6","iter25","level",36.1345238095238
"V3","V6","iter25","level",49.852380952381
"V4","V6","iter25","level",46.8619047619048
"V5","V6","iter25","level",21.9821428571429
"V6","V6","iter25","level",35.0710317460317
"V7","V6","iter25","level",60.7535714285715
"V8","V6","iter25","level",57.7119047619048
"V9","V6","iter25","level",19.5123015873016
"V10","V6","iter25","level",14.0821428571429
"V11","V6","iter25","level",16.822619047619
"V12","V6","iter25","level",19.3876984126984
"V13","V6","iter25","level",14.172619047619
"T","V6","iter25","level",0
"V1","V7","iter25","level",22.1785714285714
"V2","V7","iter25","level",30.4059523809524
"V3","V7","iter25","level",49.5496031746032
"V4","V7","iter25","level",29.347619047619
"V5","V7","iter25","level",47.4730158730159
"V6","V7","iter25","level",62.8301948051948
"V7","V7","iter25","level",22.2992063492063
"V8","V7","iter25","level",22.8730158730159
"V9","V7","iter25","level",16.4869047619048
"V10","V7","iter25","level",9.87976190476191
"V11","V7","iter25","level",14.6595238095238
"V12","V7","iter25","level",17.243253968254
"V13","V7","iter25","level",14.8738095238095
"T","V7","iter25","level",0
"V1","V8","iter25","level",33.1238095238095
"V2","V8","iter25","level",36.9202380952381
"V3","V8","iter25","level",50.7285714285714
"V4","V8","iter25","level",30.9928571428571
"V5","V8","iter25","level",35.3309523809524
"V6","V8","iter25","level",73.7710317460318
"V7","V8","iter25","level",19.3380952380952
"V8","V8","iter25","level",27.2035714285714
"V9","V8","iter25","level",22.9035714285714
"V10","V8","iter25","level",15.7849206349206
"V11","V8","iter25","level",17.1484126984127
"V12","V8","iter25","level",20.7111111111111
"V13","V8","iter25","level",14.4638888888889
"T","V8","iter25","level",0
"V1","V9","iter25","level",25.4992063492063
"V2","V9","iter25","level",29.1496031746032
"V3","V9","iter25","level",34.5583333333333
"V4","V9","iter25","level",39.4742063492064
"V5","V9","iter25","level",28.5857142857143
"V6","V9","iter25","level",26.4107142857143
"V7","V9","iter25","level",29.6313492063492
"V8","V9","iter25","level",33.6813492063492
"V9","V9","iter25","level",35.0674603174603
"V10","V9","iter25","level",19.1333333333333
"V11","V9","iter25","level",24.481746031746
"V12","V9","iter25","level",28.8988095238095
"V13","V9","iter25","level",23.2265873015873
"T","V9","iter25","level",0
"V1","V10","iter25","level",26.1773809523809
"V2","V10","iter25","level",26.7650793650794
"V3","V10","iter25","level",31.7170634920635
"V4","V10","iter25","level",18.575
"V5","V10","iter25","level",17.9325396825397
"V6","V10","iter25","level",26.6924603174603
"V7","V10","iter25","level",25.2821428571428
"V8","V10","iter25","level",26.5607142857143
"V9","V10","iter25","level",20.0384920634921
"V10","V10","iter25","level",18.5523809523809
"V11","V10","iter25","level",15.0833333333333
"V12","V10","iter25","level",22.0980158730159
"V13","V10","iter25","level",16.8892857142857
"T","V10","iter25","level",0
"V1","V11","iter25","level",23.4007936507936
"V2","V11","iter25","level",20.940873015873
"V3","V11","iter25","level",28.9286075036075
"V4","V11","iter25","level",30.6694444444444
"V5","V11","iter25","level",23.1964285714286
"V6","V11","iter25","level",27.6988095238095
"V7","V11","iter25","level",27.4095238095238
"V8","V11","iter25","level",27.5916666666667
"V9","V11","iter25","level",23.8555555555555
"V10","V11","iter25","level",13.8753968253968
