"node_from","node_to","iteration","edge_type","value"
"V9","V13","iter23","level",6.00112942612943
"V10","V13","iter23","level",16.0719336219336
"V11","V13","iter23","level",15.5325147075147
"V12","V13","iter23","level",15.5104617604617
"V13","V13","iter23","level",13.7368797868798
"T","V13","iter23","level",0
"V1","T","iter23","level",179.998063048062
"V2","T","iter23","level",197.63366078366
"V3","T","iter23","level",210.458083583083
"V4","T","iter23","level",245.849925074924
"V5","T","iter23","level",258.447140359639
"V6","T","iter23","level",216.553835053834
"V7","T","iter23","level",245.173368298367
"V8","T","iter23","level",235.01709124209
"V9","T","iter23","level",216.531676656676
"V10","T","iter23","level",215.968152109328
"V11","T","iter23","level",211.818517593517
"V12","T","iter23","level",202.795898545897
"V13","T","iter23","level",199.652974802974
"T","T","iter23","level",0
"V1","V1","iter24","level",54.0613566988567
"V2","V1","iter24","level",60.6721972471973
"V3","V1","iter24","level",67.898964923965
"V4","V1","iter24","level",18.1686618936619
"V5","V1","iter24","level",18.6921356421356
"V6","V1","iter24","level",21.8777278277278
"V7","V1","iter24","level",16.859102009102
"V8","V1","iter24","level",25.8124458874459
"V9","V1","iter24","level",31.3734848484848
"V10","V1","iter24","level",18.0841991341991
"V11","V1","iter24","level",21.4904761904762
"V12","V1","iter24","level",21.4758408258408
"V13","V1","iter24","level",22.3964646464646
"T","V1","iter24","level",0
"V1","V2","iter24","level",72.8841991341992
"V2","V2","iter24","level",60.9659090909092
"V3","V2","iter24","level",64.9265373515374
"V4","V2","iter24","level",22.8654512154512
"V5","V2","iter24","level",17.284102009102
"V6","V2","iter24","level",14.0896936396936
"V7","V2","iter24","level",16.4855921855922
"V8","V2","iter24","level",22.3802308802309
"V9","V2","iter24","level",28.1194264069264
"V10","V2","iter24","level",20.2660173160173
"V11","V2","iter24","level",13.9988095238095
"V12","V2","iter24","level",19.98219003219
"V13","V2","iter24","level",20.7231240981241
"T","V2","iter24","level",0
"V1","V3","iter24","level",99.2372766122766
"V2","V3","iter24","level",76.2449494949495
"V3","V3","iter24","level",48.593117993118
"V4","V3","iter24","level",18.9131673881674
"V5","V3","iter24","level",18.1051948051948
"V6","V3","iter24","level",18.0678682428682
"V7","V3","iter24","level",13.8515873015873
"V8","V3","iter24","level",24.7163780663781
"V9","V3","iter24","level",31.8674963924964
"V10","V3","iter24","level",17.3318542568543
"V11","V3","iter24","level",18.7425324675325
"V12","V3","iter24","level",23.7532828282828
"V13","V3","iter24","level",26.3373737373737
"T","V3","iter24","level",0
"V1","V4","iter24","level",55.575407925408
"V2","V4","iter24","level",32.0159451659452
"V3","V4","iter24","level",36.5047008547009
"V4","V4","iter24","level",19.5555555555555
"V5","V4","iter24","level",6.72983405483406
"V6","V4","iter24","level",16.5870851370851
"V7","V4","iter24","level",12.3293512043512
"V8","V4","iter24","level",11.0009018759019
"V9","V4","iter24","level",18.6052308802309
"V10","V4","iter24","level",15.6472943722944
"V11","V4","iter24","level",14.0468614718615
"V12","V4","iter24","level",12.5532106782107
"V13","V4","iter24","level",12.4976051726052
"T","V4","iter24","level",0
"V1","V5","iter24","level",33.1028971028971
"V2","V5","iter24","level",33.231746031746
"V3","V5","iter24","level",29.0602675102675
"V4","V5","iter24","level",12.5040043290043
"V5","V5","iter24","level",9.04931457431458
"V6","V5","iter24","level",9.77486206603854
"V7","V5","iter24","level",10.0265873015873
"V8","V5","iter24","level",14.5853896103896
"V9","V5","iter24","level",18.904773004773
"V10","V5","iter24","level",10.7370601620602
"V11","V5","iter24","level",12.4515873015873
"V12","V5","iter24","level",14.495670995671
"V13","V5","iter24","level",10.7103535353535
"T","V5","iter24","level",0
"V1","V6","iter24","level",38.3824855699856
"V2","V6","iter24","level",51.9310606060606
"V3","V6","iter24","level",38.1872766122766
"V4","V6","iter24","level",15.0246753246753
"V5","V6","iter24","level",6.85876623376623
"V6","V6","iter24","level",18.5588134088134
"V7","V6","iter24","level",13.3448773448773
"V8","V6","iter24","level",13.8426767676768
"V9","V6","iter24","level",24.7905483405483
"V10","V6","iter24","level",16.0203213453213
"V11","V6","iter24","level",20.4603896103896
"V12","V6","iter24","level",18.9354256854257
"V13","V6","iter24","level",12.9181318681319
"T","V6","iter24","level",0
"V1","V7","iter24","level",36.1096681096681
"V2","V7","iter24","level",32.2163059163059
"V3","V7","iter24","level",39.2658841158841
"V4","V7","iter24","level",13.67113997114
"V5","V7","iter24","level",12.3007936507936
"V6","V7","iter24","level",14.0782578532579
"V7","V7","iter24","level",11.3453213453213
"V8","V7","iter24","level",14.582215007215
"V9","V7","iter24","level",17.7200757575757
"V10","V7","iter24","level",13.3685647685648
"V11","V7","iter24","level",14.6361222111222
"V12","V7","iter24","level",10.9829115329115
"V13","V7","iter24","level",16.0143578643579
"T","V7","iter24","level",0
"V1","V8","iter24","level",33.6029220779221
"V2","V8","iter24","level",46.8830086580087
"V3","V8","iter24","level",39.2983877233877
"V4","V8","iter24","level",15.1167388167388
"V5","V8","iter24","level",8.55357142857143
"V6","V8","iter24","level",18.729834054834
"V7","V8","iter24","level",13.3766344766345
"V8","V8","iter24","level",14.8053932178932
"V9","V8","iter24","level",23.2473304473304
"V10","V8","iter24","level",13.7603174603175
"V11","V8","iter24","level",16.5321789321789
"V12","V8","iter24","level",21.5155122655123
"V13","V8","iter24","level",17.9337301587301
"T","V8","iter24","level",0
"V1","V9","iter24","level",69.7167748917749
"V2","V9","iter24","level",58.7155122655123
"V3","V9","iter24","level",45.2435897435898
"V4","V9","iter24","level",16.9154761904762
"V5","V9","iter24","level",14.5063492063492
"V6","V9","iter24","level",21.5639971139971
"V7","V9","iter24","level",17.7988455988456
"V8","V9","iter24","level",23.0270202020202
"V9","V9","iter24","level",26.1607864357864
"V10","V9","iter24","level",14.1766233766234
"V11","V9","iter24","level",19.8726551226551
"V12","V9","iter24","level",20.2897546897547
"V13","V9","iter24","level",16.0534854034854
"T","V9","iter24","level",0
"V1","V10","iter24","level",30.7916416916417
"V2","V10","iter24","level",36.4722943722944
"V3","V10","iter24","level",38.7314213564214
"V4","V10","iter24","level",10.216341991342
"V5","V10","iter24","level",9.86388888888889
"V6","V10","iter24","level",11.5167388167388
"V7","V10","iter24","level",14.1317571317571
"V8","V10","iter24","level",16.3024891774892
"V9","V10","iter24","level",27.2103896103896
"V10","V10","iter24","level",15.6782828282828
"V11","V10","iter24","level",14.2968614718615
"V12","V10","iter24","level",16.2841131091131
"V13","V10","iter24","level",8.70400432900433
"T","V10","iter24","level",0
"V1","V11","iter24","level",32.5516955266955
"V2","V11","iter24","level",38.8325147075147
"V3","V11","iter24","level",45.5892857142857
"V4","V11","iter24","level",13.4575396825397
"V5","V11","iter24","level",11.1599927849928
"V6","V11","iter24","level",15.9245781995782
"V7","V11","iter24","level",11.7829725829726
"V8","V11","iter24","level",18.6596681096681
"V9","V11","iter24","level",26.7548701298701
"V10","V11","iter24","level",11.3916666666667
"V11","V11","iter24","level",20.7087662337662
"V12","V11","iter24","level",16.800468975469
"V13","V11","iter24","level",16.2405844155844
"T","V11","iter24","level",0
"V1","V12","iter24","level",27.7004329004329
"V2","V12","iter24","level",39.0933261183261
"V3","V12","iter24","level",49.7825147075147
"V4","V12","iter24","level",12.2924603174603
"V5","V12","iter24","level",10.2206820956821
"V6","V12","iter24","level",18.5147546897547
"V7","V12","iter24","level",12.0623015873016
"V8","V12","iter24","level",18.8150793650794
"V9","V12","iter24","level",17.8310245310245
"V10","V12","iter24","level",18.7576118326118
"V11","V12","iter24","level",14.682215007215
"V12","V12","iter24","level",15.0722222222222
"V13","V12","iter24","level",16.0040404040404
"T","V12","iter24","level",0
"V1","V13","iter24","level",38.7912698412699
"V2","V13","iter24","level",38.6965118215118
"V3","V13","iter24","level",40.823051948052
"V4","V13","iter24","level",11.1616161616162
"V5","V13","iter24","level",11.2274891774892
"V6","V13","iter24","level",16.2877705627706
"V7","V13","iter24","level",12.5198523698524
"V8","V13","iter24","level",16.5313852813853
"V9","V13","iter24","level",22.2587301587302
"V10","V13","iter24","level",12.4420995670996
"V11","V13","iter24","level",11.4913780663781
"V12","V13","iter24","level",16.9746031746032
"V13","V13","iter24","level",18.0088383838384
"T","V13","iter24","level",0
"V1","T","iter24","level",178.007959524135
"V2","T","iter24","level",188.769138867668
"V3","T","iter24","level",211.417121767121
"V4","T","iter24","level",216.980733155732
"V5","T","iter24","level",212.012644665275
"V6","T","iter24","level",226.192385392384
"V7","T","iter24","level",221.350505866681
"V8","T","iter24","level",213.303346082021
"V9","T","iter24","level",262.370584970583
"V10","T","iter24","level",218.301082251081
"V11","T","iter24","level",210.905977355976
"V12","T","iter24","level",220.057115107114
"V13","T","iter24","level",237.05515040515
"T","T","iter24","level",0
"V1","V1","iter25","level",76.0598956598957
"V2","V1","iter25","level",87.6468253968255
"V3","V1","iter25","level",97.8608585858586
"V4","V1","iter25","level",37.7342352092352
"V5","V1","iter25","level",19.3175685425685
"V6","V1","iter25","level",17.2111471861472
"V7","V1","iter25","level",21.8948773448773
"V8","V1","iter25","level",27.7900793650793
"V9","V1","iter25","level",20.4611471861472
"V10","V1","iter25","level",19.9960678210678
"V11","V1","iter25","level",16.1896936396936
"V12","V1","iter25","level",13.836544011544
"V13","V1","iter25","level",12.6000721500721
"T","V1","iter25","level",0
"V1","V2","iter25","level",114.606385281385
"V2","V2","iter25","level",58.3813492063493
"V3","V2","iter25","level",78.6150294150295
"V4","V2","iter25","level",31.5055305805306
"V5","V2","iter25","level",26.3381424131424
"V6","V2","iter25","level",14.1591630591631
"V7","V2","iter25","level",23.2424603174603
"V8","V2","iter25","level",29.2865800865801
"V9","V2","iter25","level",36.3060606060606
"V10","V2","iter25","level",32.0091991341991
"V11","V2","iter25","level",23.7890331890332
"V12","V2","iter25","level",16.4901154401154
"V13","V2","iter25","level",19.3464146964147
"T","V2","iter25","level",0
"V1","V3","iter25","level",80.2379148629149
"V2","V3","iter25","level",101.683380508381
"V3","V3","iter25","level",51.0159812409813
"V4","V3","iter25","level",28.3417027417027
"V5","V3","iter25","level",20.5793650793651
"V6","V3","iter25","level",13.9503968253968
"V7","V3","iter25","level",23.0782828282828
"V8","V3","iter25","level",18.8512626262626
"V9","V3","iter25","level",23.5242784992785
"V10","V3","iter25","level",15.4944194694195
"V11","V3","iter25","level",15.0374098124098
"V12","V3","iter25","level",15.5710317460317
"V13","V3","iter25","level",17.984102009102
"T","V3","iter25","level",0
"V1","V4","iter25","level",68.4301587301588
"V2","V4","iter25","level",46.6036796536797
"V3","V4","iter25","level",50.8726190476191
"V4","V4","iter25","level",14.3766233766234
"V5","V4","iter25","level",12.2282106782107
"V6","V4","iter25","level",16.3718253968254
"V7","V4","iter25","level",15.2155122655123
"V8","V4","iter25","level",15.765848040848
"V9","V4","iter25","level",14.1885281385281
"V10","V4","iter25","level",20.0385281385281
"V11","V4","iter25","level",13.9151265401265
"V12","V4","iter25","level",11.56829004329
"V13","V4","iter25","level",16.1536907536907
"T","V4","iter25","level",0
"V1","V5","iter25","level",30.7842712842713
"V2","V5","iter25","level",46.295670995671
"V3","V5","iter25","level",24.7051948051948
"V4","V5","iter25","level",14.3095959595959
"V5","V5","iter25","level",9.66666666666666
"V6","V5","iter25","level",12.1659451659452
"V7","V5","iter25","level",9.66535409035409
"V8","V5","iter25","level",9.88929681429681
"V9","V5","iter25","level",10.4595598845599
"V10","V5","iter25","level",20.6171106671107
"V11","V5","iter25","level",16.5551948051948
"V12","V5","iter25","level",7.99366189366189
"V13","V5","iter25","level",13.0850649350649
"T","V5","iter25","level",0
"V1","V6","iter25","level",42.5143217893218
"V2","V6","iter25","level",30.6714646464646
"V3","V6","iter25","level",33.4849206349206
"V4","V6","iter25","level",19.5739898989899
"V5","V6","iter25","level",11.6707070707071
"V6","V6","iter25","level",13.0992784992785
"V7","V6","iter25","level",12.6338023088023
"V8","V6","iter25","level",10.165873015873
"V9","V6","iter25","level",10.9322871572872
"V10","V6","iter25","level",15.8523809523809
"V11","V6","iter25","level",10.7068292818293
"V12","V6","iter25","level",12.4015873015873
"V13","V6","iter25","level",11.6924963924964
"T","V6","iter25","level",0
"V1","V7","iter25","level",53.8598595848596
"V2","V7","iter25","level",40.5139610389611
"V3","V7","iter25","level",46.0849567099567
"V4","V7","iter25","level",14.0282467532467
"V5","V7","iter25","level",10.6167027417027
"V6","V7","iter25","level",12.0023809523809
"V7","V7","iter25","level",16.3710678210678
"V8","V7","iter25","level",14.1773199023199
"V9","V7","iter25","level",13.2294372294372
"V10","V7","iter25","level",14.6405483405483
"V11","V7","iter25","level",10.5012015762016
"V12","V7","iter25","level",15.2806277056277
"V13","V7","iter25","level",8.43846708846709
"T","V7","iter25","level",0
"V1","V8","iter25","level",41.5860861360862
"V2","V8","iter25","level",48.7758047508048
"V3","V8","iter25","level",46.7059634809635
"V4","V8","iter25","level",15.0080086580087
"V5","V8","iter25","level",11.063924963925
"V6","V8","iter25","level",11.0948412698413
"V7","V8","iter25","level",13.1341991341991
"V8","V8","iter25","level",13.6786075036075
"V9","V8","iter25","level",11.6405122655123
"V10","V8","iter25","level",18.3968614718615
"V11","V8","iter25","level",8.49693362193362
"V12","V8","iter25","level",15.6825507825508
"V13","V8","iter25","level",15.5520313020313
"T","V8","iter25","level",0
"V1","V9","iter25","level",43.6266594516595
"V2","V9","iter25","level",61.5404623154624
"V3","V9","iter25","level",36.1643217893218
"V4","V9","iter25","level",14.0004800754801
"V5","V9","iter25","level",13.7009018759019
"V6","V9","iter25","level",12.6838134088134
"V7","V9","iter25","level",8.41661671661672
"V8","V9","iter25","level",13.5683982683983
"V9","V9","iter25","level",14.693204018204
"V10","V9","iter25","level",15.3854256854257
"V11","V9","iter25","level",10.6329365079365
"V12","V9","iter25","level",9.30715395715396
"V13","V9","iter25","level",10.3477272727273
"T","V9","iter25","level",0
"V1","V10","iter25","level",40.4366522366522
"V2","V10","iter25","level",77.4434343434344
"V3","V10","iter25","level",30.5679403929404
"V4","V10","iter25","level",18.3110250860251
"V5","V10","iter25","level",13.2948412698413
"V6","V10","iter25","level",9.11707459207459
"V7","V10","iter25","level",17.6579115329115
"V8","V10","iter25","level",18.2269591519591
"V9","V10","iter25","level",18.6029734154734
"V10","V10","iter25","level",12.4516594516594
"V11","V10","iter25","level",11.7215007215007
"V12","V10","iter25","level",13.029834054834
"V13","V10","iter25","level",15.8238455988456
"T","V10","iter25","level",0
"V1","V11","iter25","level",34.377886002886
"V2","V11","iter25","level",44.7891414141414
"V3","V11","iter25","level",31.9555916305916
"V4","V11","iter25","level",16.7103285603286
"V5","V11","iter25","level",10.4298340548341
"V6","V11","iter25","level",12.8901154401154
"V7","V11","iter25","level",12.6600288600289
"V8","V11","iter25","level",11.9460678210678
"V9","V11","iter25","level",9.32662337662338
"V10","V11","iter25","level",15.55719003219
"V11","V11","iter25","level",11.8695276945277
"V12","V11","iter25","level",12.4388888888889
"V13","V11","iter25","level",12.8890082140082
"T","V11","iter25","level",0
"V1","V12","iter25","level",40.3830086580087
"V2","V12","iter25","level",39.2263708513708
"V3","V12","iter25","level",35.1579725829726
"V4","V12","iter25","level",16.7390331890332
"V5","V12","iter25","level",9.97067099567099
"V6","V12","iter25","level",12.3099927849928
"V7","V12","iter25","level",10.4710539460539
"V8","V12","iter25","level",13.2337162837163
"V9","V12","iter25","level",9.99166666666666
"V10","V12","iter25","level",16.3968614718615
"V11","V12","iter25","level",13.8533189033189
"V12","V12","iter25","level",12.5388888888889
"V13","V12","iter25","level",12.366317016317
"T","V12","iter25","level",0
"V1","V13","iter25","level",28.552417027417
"V2","V13","iter25","level",43.3795093795094
"V3","V13","iter25","level",21.9328754578755
"V4","V13","iter25","level",11.9055555555556
"V5","V13","iter25","level",10.4246031746032
"V6","V13","iter25","level",10.7198773448773
"V7","V13","iter25","level",14.9027528027528
"V8","V13","iter25","level",12.461482961483
"V9","V13","iter25","level",15.4052308802309
"V10","V13","iter25","level",22.625912975913
"V11","V13","iter25","level",15.7032828282828
"V12","V13","iter25","level",10.8314574314574
"V13","V13","iter25","level",15.2272186147186
"T","V13","iter25","level",0
"V1","T","iter25","level",215.945526695526
"V2","T","iter25","level",216.345748695748
"V3","T","iter25","level",204.845448995448
"V4","T","iter25","level",237.294538794537
"V5","T","iter25","level",207.709565434565
"V6","T","iter25","level",203.742080142079
"V7","T","iter25","level",219.762975912975
"V8","T","iter25","level",237.657004107003
"V9","T","iter25","level",232.884108946608
"V10","T","iter25","level",223.516725757901
"V11","T","iter25","level",204.281113331112
"V12","T","iter25","level",214.985384060383
"V13","T","iter25","level",198.273018076694
"T","T","iter25","level",0
"V1","V1","iter26","level",47.5699134199135
"V2","V1","iter26","level",86.0952741702743
"V3","V1","iter26","level",59.5294372294373
"V4","V1","iter26","level",15.1305916305916
"V5","V1","iter26","level",27.1449494949495
"V6","V1","iter26","level",16.8012265512265
"V7","V1","iter26","level",15.3808913308913
"V8","V1","iter26","level",23.6482656232656
"V9","V1","iter26","level",26.1107864357864
"V10","V1","iter26","level",26.9603896103896
"V11","V1","iter26","level",18.2413059163059
"V12","V1","iter26","level",23.2842712842713
"V13","V1","iter26","level",18.0885281385281
"T","V1","iter26","level",0
"V1","V2","iter26","level",71.5735209235209
"V2","V2","iter26","level",60.911951936952
"V3","V2","iter26","level",105.730591630592
"V4","V2","iter26","level",13.7973665223665
"V5","V2","iter26","level",29.222557997558
"V6","V2","iter26","level",21.2559523809524
"V7","V2","iter26","level",16.9469447219447
"V8","V2","iter26","level",23.3909090909091
"V9","V2","iter26","level",29.6306998556998
"V10","V2","iter26","level",20.5349927849928
"V11","V2","iter26","level",18.9881313131313
"V12","V2","iter26","level",22.034595959596
"V13","V2","iter26","level",19.5882034632035
"T","V2","iter26","level",0
"V1","V3","iter26","level",71.34329004329
"V2","V3","iter26","level",89.6290154290155
"V3","V3","iter26","level",55.9607864357865
"V4","V3","iter26","level",14.3663780663781
"V5","V3","iter26","level",25.7099927849928
"V6","V3","iter26","level",15.2254329004329
"V7","V3","iter26","level",20.5869047619048
"V8","V3","iter26","level",31.2241924741925
"V9","V3","iter26","level",25.9765873015873
"V10","V3","iter26","level",19.4912809412809
"V11","V3","iter26","level",21.9388888888889
"V12","V3","iter26","level",22.1283189033189
"V13","V3","iter26","level",20.2492424242424
"T","V3","iter26","level",0
"V1","V4","iter26","level",23.9381673881674
"V2","V4","iter26","level",31.4285103785104
"V3","V4","iter26","level",33.5782106782107
"V4","V4","iter26","level",20.861544011544
"V5","V4","iter26","level",13.2619047619048
"V6","V4","iter26","level",14.7187950937951
"V7","V4","iter26","level",12.0575868575869
"V8","V4","iter26","level",18.8603285603285
"V9","V4","iter26","level",15.556746031746
"V10","V4","iter26","level",8.71471861471862
"V11","V4","iter26","level",12.7837662337662
"V12","V4","iter26","level",13.5155122655123
"V13","V4","iter26","level",12.9436868686869
"T","V4","iter26","level",0
"V1","V5","iter26","level",42.477775002775
"V2","V5","iter26","level",35.1095598845599
"V3","V5","iter26","level",33.3953823953824
"V4","V5","iter26","level",14.3956349206349
"V5","V5","iter26","level",18.1388639138639
"V6","V5","iter26","level",14.7651875901876
"V7","V5","iter26","level",14.3242784992785
"V8","V5","iter26","level",20.3608225108225
"V9","V5","iter26","level",21.6448773448773
"V10","V5","iter26","level",13.4901515151515
"V11","V5","iter26","level",14.6151265401265
"V12","V5","iter26","level",15.3976551226551
"V13","V5","iter26","level",21.1222943722944
"T","V5","iter26","level",0
"V1","V6","iter26","level",34.6643578643579
"V2","V6","iter26","level",41.9659812409813
"V3","V6","iter26","level",34.1714757464757
"V4","V6","iter26","level",16.7293650793651
"V5","V6","iter26","level",12.5878066378066
"V6","V6","iter26","level",17.1579115329115
"V7","V6","iter26","level",12.7441197691198
"V8","V6","iter26","level",19.2476551226551
"V9","V6","iter26","level",15.4507326007326
"V10","V6","iter26","level",9.29729437229437
"V11","V6","iter26","level",6.57777777777778
"V12","V6","iter26","level",14.4912698412698
"V13","V6","iter26","level",12.9647907647908
"T","V6","iter26","level",0
"V1","V7","iter26","level",31.379797979798
"V2","V7","iter26","level",51.3517427017427
"V3","V7","iter26","level",33.0690476190476
"V4","V7","iter26","level",8.98152958152958
"V5","V7","iter26","level",6.81300921300921
"V6","V7","iter26","level",11.3747113997114
"V7","V7","iter26","level",14.0702741702742
"V8","V7","iter26","level",17.4901515151515
"V9","V7","iter26","level",14.7281496281496
"V10","V7","iter26","level",9.85162337662338
"V11","V7","iter26","level",11.8925685425685
"V12","V7","iter26","level",9.82034632034632
"V13","V7","iter26","level",11.4686258186258
"T","V7","iter26","level",0
"V1","V8","iter26","level",46.713863913864
"V2","V8","iter26","level",41.8032217782218
"V3","V8","iter26","level",44.827824952825
"V4","V8","iter26","level",16.1310606060606
"V5","V8","iter26","level",18.8194805194805
"V6","V8","iter26","level",21.7238206238206
"V7","V8","iter26","level",14.9607864357864
"V8","V8","iter26","level",18.2000360750361
"V9","V8","iter26","level",17.6587773337773
"V10","V8","iter26","level",15.2928571428571
"V11","V8","iter26","level",16.5635281385281
"V12","V8","iter26","level",22.954748029748
"V13","V8","iter26","level",15.4408841158841
"T","V8","iter26","level",0
"V1","V9","iter26","level",47.009632034632
"V2","V9","iter26","level",60.3127344877346
"V3","V9","iter26","level",43.4143217893218
"V4","V9","iter26","level",10.5664141414141
"V5","V9","iter26","level",17.70719003219
"V6","V9","iter26","level",14.7663059163059
"V7","V9","iter26","level",9.74636752136752
"V8","V9","iter26","level",25.2545815295815
"V9","V9","iter26","level",19.2830808080808
"V10","V9","iter26","level",12.6286075036075
"V11","V9","iter26","level",11.9705738705739
"V12","V9","iter26","level",16.2769230769231
"V13","V9","iter26","level",19.5572871572871
"T","V9","iter26","level",0
"V1","V10","iter26","level",29.8103646353646
"V2","V10","iter26","level",48.3317460317461
"V3","V10","iter26","level",42.5901265401266
"V4","V10","iter26","level",12.8540404040404
"V5","V10","iter26","level",14.7829725829726
"V6","V10","iter26","level",9.54408369408369
"V7","V10","iter26","level",10.095177045177
"V8","V10","iter26","level",13.9484848484848
"V9","V10","iter26","level",17.263924963925
"V10","V10","iter26","level",15.3202741702742
"V11","V10","iter26","level",10.9880952380952
"V12","V10","iter26","level",11.4933621933622
"V13","V10","iter26","level",17.0519841269841
"T","V10","iter26","level",0
"V1","V11","iter26","level",33.8937229437229
"V2","V11","iter26","level",40.5544011544012
"V3","V11","iter26","level",46.3715478965479
"V4","V11","iter26","level",7.65126262626263
"V5","V11","iter26","level",14.2641386391386
"V6","V11","iter26","level",14.867735042735
"V7","V11","iter26","level",9.39967532467532
"V8","V11","iter26","level",16.8044011544011
"V9","V11","iter26","level",18.0922438672439
"V10","V11","iter26","level",11.184632034632
"V11","V11","iter26","level",10.2044733044733
"V12","V11","iter26","level",13.8211038961039
"V13","V11","iter26","level",12.2267316017316
"T","V11","iter26","level",0
"V1","V12","iter26","level",45.5099927849928
"V2","V12","iter26","level",43.9707792207793
"V3","V12","iter26","level",31.8310606060606
"V4","V12","iter26","level",13.2409812409812
"V5","V12","iter26","level",12.3838023088023
"V6","V12","iter26","level",12.8187229437229
"V7","V12","iter26","level",11.1138639138639
"V8","V12","iter26","level",19.2187229437229
"V9","V12","iter26","level",15.5336080586081
"V10","V12","iter26","level",15.1599927849928
"V11","V12","iter26","level",11.059126984127
"V12","V12","iter26","level",15.5627705627706
"V13","V12","iter26","level",15.3230519480519
"T","V12","iter26","level",0
"V1","V13","iter26","level",39.0802669552669
"V2","V13","iter26","level",39.6908841158841
"V3","V13","iter26","level",36.9948773448773
"V4","V13","iter26","level",11.3753968253968
"V5","V13","iter26","level",16.3937229437229
"V6","V13","iter26","level",15.8564213564214
"V7","V13","iter26","level",11.0397546897547
"V8","V13","iter26","level",16.7667388167388
"V9","V13","iter26","level",15.4259018759019
"V10","V13","iter26","level",16.2745421245421
"V11","V13","iter26","level",11.152380952381
"V12","V13","iter26","level",16.0933261183261
"V13","V13","iter26","level",16.1008297258297
"T","V13","iter26","level",0
"V1","T","iter26","level",203.45521145521
"V2","T","iter26","level",218.670238095237
"V3","T","iter26","level",207.044363969363
"V4","T","iter26","level",194.062357087356
"V5","T","iter26","level",246.183982683981
"V6","T","iter26","level",194.557203907203
"V7","T","iter26","level",194.757478632478
"V8","T","iter26","level",225.451237651236
"V9","T","iter26","level",258.603793428792
"V10","T","iter26","level",223.774064824064
"V11","T","iter26","level",216.630466755466
"V12","T","iter26","level",218.215318015317
"V13","T","iter26","level",206.718759018758
"T","T","iter26","level",0
"V1","V1","iter27","level",32.389405039405
"V2","V1","iter27","level",75.0166777666778
"V3","V1","iter27","level",89.2497113997115
"V4","V1","iter27","level",19.5646575646576
"V5","V1","iter27","level",21.1781746031746
"V6","V1","iter27","level",33.6668109668109
"V7","V1","iter27","level",28.6677960927961
"V8","V1","iter27","level",15.8405122655123
"V9","V1","iter27","level",22.9041847041847
"V10","V1","iter27","level",19.9706349206349
"V11","V1","iter27","level",31.9718725718726
"V12","V1","iter27","level",17.845670995671
"V13","V1","iter27","level",24.5654872904873
"T","V1","iter27","level",0
"V1","V2","iter27","level",72.6380702630703
"V2","V2","iter27","level",30.7059274059274
"V3","V2","iter27","level",117.459113109113
"V4","V2","iter27","level",21.6269841269841
"V5","V2","iter27","level",24.7642857142857
"V6","V2","iter27","level",23.7158841158841
"V7","V2","iter27","level",28.9317821067821
"V8","V2","iter27","level",16.1762126762127
"V9","V2","iter27","level",15.5953463203463
"V10","V2","iter27","level",19.5049062049062
"V11","V2","iter27","level",35.4571789321789
"V12","V2","iter27","level",14.1259018759019
"V13","V2","iter27","level",23.9373015873016
"T","V2","iter27","level",0
"V1","V3","iter27","level",82.8290404040405
"V2","V3","iter27","level",71.2822871572872
"V3","V3","iter27","level",49.0297619047619
"V4","V3","iter27","level",20.0222943722944
"V5","V3","iter27","level",18.6809884559885
"V6","V3","iter27","level",28.2357864357864
"V7","V3","iter27","level",36.2579365079365
"V8","V3","iter27","level",15.5175324675325
"V9","V3","iter27","level",15.2126734376734
"V10","V3","iter27","level",18.8239177489177
"V11","V3","iter27","level",26.8790764790765
"V12","V3","iter27","level",12.8321789321789
"V13","V3","iter27","level",26.4667027417027
"T","V3","iter27","level",0
"V1","V4","iter27","level",32.1513098013098
"V2","V4","iter27","level",45.8532828282829
"V3","V4","iter27","level",59.6436868686869
"V4","V4","iter27","level",10.6198773448773
"V5","V4","iter27","level",17.684595959596
"V6","V4","iter27","level",14.6828754578755
"V7","V4","iter27","level",11.6924963924964
"V8","V4","iter27","level",12.4413059163059
"V9","V4","iter27","level",15.7147907647908
"V10","V4","iter27","level",9.55916305916306
"V11","V4","iter27","level",22.6091991341991
"V12","V4","iter27","level",9.10082972582972
"V13","V4","iter27","level",12.4516344766345
"T","V4","iter27","level",0
"V1","V5","iter27","level",62.6714757464758
"V2","V5","iter27","level",34.8103285603286
"V3","V5","iter27","level",35.2246753246753
"V4","V5","iter27","level",12.1429653679654
"V5","V5","iter27","level",14.6810245310245
"V6","V5","iter27","level",13.7166416916417
"V7","V5","iter27","level",14.3603896103896
"V8","V5","iter27","level",9.06422466422466
"V9","V5","iter27","level",18.1433011433011
"V10","V5","iter27","level",14.3901515151515
"V11","V5","iter27","level",18.1675685425685
"V12","V5","iter27","level",11.9219696969697
"V13","V5","iter27","level",11.7275252525253
"T","V5","iter27","level",0
"V1","V6","iter27","level",57.2257936507937
"V2","V6","iter27","level",37.6119408369408
"V3","V6","iter27","level",48.509595959596
"V4","V6","iter27","level",15.5556277056277
"V5","V6","iter27","level",17.0737484737485
"V6","V6","iter27","level",10.5035825285825
"V7","V6","iter27","level",14.8032106782107
"V8","V6","iter27","level",13.6310966810967
"V9","V6","iter27","level",18.3742535242535
"V10","V6","iter27","level",13.7123737373737
"V11","V6","iter27","level",18.0004329004329
