selected_features,iteration,metric,relevant,value
11,iter21,hypothesis margin,6 relevant,0.356737142857143
12,iter21,hypothesis margin,6 relevant,0.335502857142857
2,iter22,hypothesis margin,6 relevant,0.0264914285714286
3,iter22,hypothesis margin,6 relevant,0.1874
4,iter22,hypothesis margin,6 relevant,0.286862857142857
5,iter22,hypothesis margin,6 relevant,0.371417142857143
6,iter22,hypothesis margin,6 relevant,0.449937142857143
7,iter22,hypothesis margin,6 relevant,0.449205714285714
8,iter22,hypothesis margin,6 relevant,0.416
9,iter22,hypothesis margin,6 relevant,0.383542857142857
10,iter22,hypothesis margin,6 relevant,0.35956
11,iter22,hypothesis margin,6 relevant,0.3342
12,iter22,hypothesis margin,6 relevant,0.316034285714286
2,iter23,hypothesis margin,6 relevant,0.0520057142857143
3,iter23,hypothesis margin,6 relevant,0.202337142857143
4,iter23,hypothesis margin,6 relevant,0.297582857142857
5,iter23,hypothesis margin,6 relevant,0.36752
6,iter23,hypothesis margin,6 relevant,0.451405714285714
7,iter23,hypothesis margin,6 relevant,0.461948571428571
8,iter23,hypothesis margin,6 relevant,0.438005714285714
9,iter23,hypothesis margin,6 relevant,0.406902857142857
10,iter23,hypothesis margin,6 relevant,0.378245714285714
11,iter23,hypothesis margin,6 relevant,0.35536
12,iter23,hypothesis margin,6 relevant,0.34232
2,iter24,hypothesis margin,6 relevant,0.0500342857142857
3,iter24,hypothesis margin,6 relevant,0.191268571428571
4,iter24,hypothesis margin,6 relevant,0.30196
5,iter24,hypothesis margin,6 relevant,0.34904
6,iter24,hypothesis margin,6 relevant,0.430097142857143
7,iter24,hypothesis margin,6 relevant,0.422491428571429
8,iter24,hypothesis margin,6 relevant,0.402902857142857
9,iter24,hypothesis margin,6 relevant,0.381354285714286
10,iter24,hypothesis margin,6 relevant,0.357382857142857
11,iter24,hypothesis margin,6 relevant,0.342022857142857
12,iter24,hypothesis margin,6 relevant,0.332982857142857
2,iter25,hypothesis margin,6 relevant,0.0301371428571429
3,iter25,hypothesis margin,6 relevant,0.182605714285714
4,iter25,hypothesis margin,6 relevant,0.305365714285714
5,iter25,hypothesis margin,6 relevant,0.38888
6,iter25,hypothesis margin,6 relevant,0.477211428571429
7,iter25,hypothesis margin,6 relevant,0.460188571428571
8,iter25,hypothesis margin,6 relevant,0.433628571428571
9,iter25,hypothesis margin,6 relevant,0.47152
10,iter25,hypothesis margin,6 relevant,0.377765714285714
11,iter25,hypothesis margin,6 relevant,0.362114285714286
12,iter25,hypothesis margin,6 relevant,0.34216
2,iter26,hypothesis margin,6 relevant,0.0501542857142857
3,iter26,hypothesis margin,6 relevant,0.21492
4,iter26,hypothesis margin,6 relevant,0.309554285714286
5,iter26,hypothesis margin,6 relevant,0.386662857142857
6,iter26,hypothesis margin,6 relevant,0.472788571428571
7,iter26,hypothesis margin,6 relevant,0.455605714285714
8,iter26,hypothesis margin,6 relevant,0.42464
9,iter26,hypothesis margin,6 relevant,0.399148571428571
10,iter26,hypothesis margin,6 relevant,0.373034285714286
11,iter26,hypothesis margin,6 relevant,0.358548571428571
12,iter26,hypothesis margin,6 relevant,0.340805714285714
2,iter27,hypothesis margin,6 relevant,0.0558628571428571
3,iter27,hypothesis margin,6 relevant,0.198057142857143
4,iter27,hypothesis margin,6 relevant,0.298565714285714
5,iter27,hypothesis margin,6 relevant,0.376005714285714
6,iter27,hypothesis margin,6 relevant,0.47748
7,iter27,hypothesis margin,6 relevant,0.463965714285714
8,iter27,hypothesis margin,6 relevant,0.439657142857143
9,iter27,hypothesis margin,6 relevant,0.41208
10,iter27,hypothesis margin,6 relevant,0.384457142857143
11,iter27,hypothesis margin,6 relevant,0.362731428571429
12,iter27,hypothesis margin,6 relevant,0.3444
2,iter28,hypothesis margin,6 relevant,0.0466857142857143
3,iter28,hypothesis margin,6 relevant,0.200525714285714
4,iter28,hypothesis margin,6 relevant,0.320994285714286
5,iter28,hypothesis margin,6 relevant,0.396651428571429
6,iter28,hypothesis margin,6 relevant,0.469125714285714
7,iter28,hypothesis margin,6 relevant,0.45688
8,iter28,hypothesis margin,6 relevant,0.430028571428571
9,iter28,hypothesis margin,6 relevant,0.409354285714286
10,iter28,hypothesis margin,6 relevant,0.378137142857143
11,iter28,hypothesis margin,6 relevant,0.363194285714286
12,iter28,hypothesis margin,6 relevant,0.345514285714286
2,iter29,hypothesis margin,6 relevant,0.0841657142857143
3,iter29,hypothesis margin,6 relevant,0.202297142857143
4,iter29,hypothesis margin,6 relevant,0.311548571428571
5,iter29,hypothesis margin,6 relevant,0.386291428571429
6,iter29,hypothesis margin,6 relevant,0.454417142857143
7,iter29,hypothesis margin,6 relevant,0.452508571428571
8,iter29,hypothesis margin,6 relevant,0.419182857142857
9,iter29,hypothesis margin,6 relevant,0.394668571428571
10,iter29,hypothesis margin,6 relevant,0.370462857142857
11,iter29,hypothesis margin,6 relevant,0.356165714285714
12,iter29,hypothesis margin,6 relevant,0.341114285714286
2,iter30,hypothesis margin,6 relevant,0.0311485714285714
3,iter30,hypothesis margin,6 relevant,0.190308571428571
4,iter30,hypothesis margin,6 relevant,0.303554285714286
5,iter30,hypothesis margin,6 relevant,0.390011428571429
6,iter30,hypothesis margin,6 relevant,0.468017142857143
7,iter30,hypothesis margin,6 relevant,0.4644
8,iter30,hypothesis margin,6 relevant,0.43292
9,iter30,hypothesis margin,6 relevant,0.406702857142857
10,iter30,hypothesis margin,6 relevant,0.37704
11,iter30,hypothesis margin,6 relevant,0.360508571428571
12,iter30,hypothesis margin,6 relevant,0.345085714285714
2,iter1,silhouette,7 relevant,0.0180384465612002
3,iter1,silhouette,7 relevant,0.0378141537049818
4,iter1,silhouette,7 relevant,0.0543855530876399
5,iter1,silhouette,7 relevant,0.0722029477024327
6,iter1,silhouette,7 relevant,0.0891199593132556
7,iter1,silhouette,7 relevant,0.115309832118173
8,iter1,silhouette,7 relevant,0.114190001771515
9,iter1,silhouette,7 relevant,0.113361994890313
10,iter1,silhouette,7 relevant,0.112001105280861
11,iter1,silhouette,7 relevant,0.110871490668465
12,iter1,silhouette,7 relevant,0.109363130438717
2,iter2,silhouette,7 relevant,0.0205303680372096
3,iter2,silhouette,7 relevant,0.0391499796500811
4,iter2,silhouette,7 relevant,0.0573805162583237
5,iter2,silhouette,7 relevant,0.0732611651959097
6,iter2,silhouette,7 relevant,0.0911640894190553
7,iter2,silhouette,7 relevant,0.116378691853991
8,iter2,silhouette,7 relevant,0.114869018258776
9,iter2,silhouette,7 relevant,0.114361934125372
10,iter2,silhouette,7 relevant,0.113235600263971
11,iter2,silhouette,7 relevant,0.112968306201236
12,iter2,silhouette,7 relevant,0.111087379178974
2,iter3,silhouette,7 relevant,0.0195738167466423
3,iter3,silhouette,7 relevant,0.0386013590362289
4,iter3,silhouette,7 relevant,0.0563011436537634
5,iter3,silhouette,7 relevant,0.0730938331140638
6,iter3,silhouette,7 relevant,0.0904163832310295
7,iter3,silhouette,7 relevant,0.116239447571694
8,iter3,silhouette,7 relevant,0.115323576293189
9,iter3,silhouette,7 relevant,0.114709866201643
10,iter3,silhouette,7 relevant,0.114107239864338
11,iter3,silhouette,7 relevant,0.112756308946788
12,iter3,silhouette,7 relevant,0.11103760294402
2,iter4,silhouette,7 relevant,0.020405460125655
3,iter4,silhouette,7 relevant,0.0372583523443127
4,iter4,silhouette,7 relevant,0.0556638921590279
5,iter4,silhouette,7 relevant,0.0732595735990371
6,iter4,silhouette,7 relevant,0.0892883549153985
7,iter4,silhouette,7 relevant,0.11650536490059
8,iter4,silhouette,7 relevant,0.115238207018662
9,iter4,silhouette,7 relevant,0.114766950378974
10,iter4,silhouette,7 relevant,0.114083978016467
11,iter4,silhouette,7 relevant,0.113058687806973
12,iter4,silhouette,7 relevant,0.111418244227441
2,iter5,silhouette,7 relevant,0.0190037708448113
3,iter5,silhouette,7 relevant,0.0385732997123665
4,iter5,silhouette,7 relevant,0.056275870261049
5,iter5,silhouette,7 relevant,0.0736915537137244
6,iter5,silhouette,7 relevant,0.0898512793548435
7,iter5,silhouette,7 relevant,0.116272723592764
8,iter5,silhouette,7 relevant,0.115587256461664
9,iter5,silhouette,7 relevant,0.115189246547433
10,iter5,silhouette,7 relevant,0.114361716806984
11,iter5,silhouette,7 relevant,0.113028677275075
12,iter5,silhouette,7 relevant,0.111294029579335
2,iter6,silhouette,7 relevant,0.0185965335123731
3,iter6,silhouette,7 relevant,0.0367163404689549
4,iter6,silhouette,7 relevant,0.0553209602393474
5,iter6,silhouette,7 relevant,0.0719759349054338
6,iter6,silhouette,7 relevant,0.0886404756766218
7,iter6,silhouette,7 relevant,0.113942336783783
8,iter6,silhouette,7 relevant,0.113894208992169
9,iter6,silhouette,7 relevant,0.112832395558758
10,iter6,silhouette,7 relevant,0.111672280298806
11,iter6,silhouette,7 relevant,0.110589663810049
12,iter6,silhouette,7 relevant,0.109871317837787
2,iter7,silhouette,7 relevant,0.0265165657374985
3,iter7,silhouette,7 relevant,0.0377979190379058
4,iter7,silhouette,7 relevant,0.0562963222376843
5,iter7,silhouette,7 relevant,0.0726757176730649
6,iter7,silhouette,7 relevant,0.0889747886485996
7,iter7,silhouette,7 relevant,0.116237984728172
8,iter7,silhouette,7 relevant,0.115769492404131
9,iter7,silhouette,7 relevant,0.11491576237737
10,iter7,silhouette,7 relevant,0.113091829086479
11,iter7,silhouette,7 relevant,0.112348328411455
12,iter7,silhouette,7 relevant,0.112151964592948
2,iter8,silhouette,7 relevant,0.0194959697183388
3,iter8,silhouette,7 relevant,0.0381212031910661
4,iter8,silhouette,7 relevant,0.0557252728163711
5,iter8,silhouette,7 relevant,0.0721580435864463
6,iter8,silhouette,7 relevant,0.0899396447021519
7,iter8,silhouette,7 relevant,0.11632193665213
8,iter8,silhouette,7 relevant,0.114641606508047
9,iter8,silhouette,7 relevant,0.113720123137467
10,iter8,silhouette,7 relevant,0.113091829086479
11,iter8,silhouette,7 relevant,0.110725172436617
12,iter8,silhouette,7 relevant,0.111036771212416
2,iter9,silhouette,7 relevant,0.0193748976599988
3,iter9,silhouette,7 relevant,0.0376534881697879
4,iter9,silhouette,7 relevant,0.0554703883514886
5,iter9,silhouette,7 relevant,0.0726229056819179
6,iter9,silhouette,7 relevant,0.0896959821348362
7,iter9,silhouette,7 relevant,0.114920628967149
8,iter9,silhouette,7 relevant,0.114225265441044
9,iter9,silhouette,7 relevant,0.113696825353007
10,iter9,silhouette,7 relevant,0.112549528644709
11,iter9,silhouette,7 relevant,0.111797554110821
12,iter9,silhouette,7 relevant,0.110283856314054
2,iter10,silhouette,7 relevant,0.0184021304135935
3,iter10,silhouette,7 relevant,0.037454602080726
4,iter10,silhouette,7 relevant,0.0553569927769876
5,iter10,silhouette,7 relevant,0.0721195555400702
6,iter10,silhouette,7 relevant,0.0908307675055404
7,iter10,silhouette,7 relevant,0.117687805670704
8,iter10,silhouette,7 relevant,0.116122713766586
9,iter10,silhouette,7 relevant,0.115555384169599
10,iter10,silhouette,7 relevant,0.114301349749308
11,iter10,silhouette,7 relevant,0.113330292806319
12,iter10,silhouette,7 relevant,0.111432480245475
2,iter11,silhouette,7 relevant,0.0196186918452159
3,iter11,silhouette,7 relevant,0.0384824648545282
4,iter11,silhouette,7 relevant,0.056241762720067
5,iter11,silhouette,7 relevant,0.0736195744429697
6,iter11,silhouette,7 relevant,0.089636850822797
7,iter11,silhouette,7 relevant,0.115094875476559
8,iter11,silhouette,7 relevant,0.115096319302676
9,iter11,silhouette,7 relevant,0.113783616362521
10,iter11,silhouette,7 relevant,0.113194365280913
11,iter11,silhouette,7 relevant,0.111501173409933
12,iter11,silhouette,7 relevant,0.11078297359905
2,iter12,silhouette,7 relevant,0.0191696085484524
3,iter12,silhouette,7 relevant,0.0379162221060364
4,iter12,silhouette,7 relevant,0.0565224998041635
5,iter12,silhouette,7 relevant,0.0729690344666552
6,iter12,silhouette,7 relevant,0.0890362454515856
7,iter12,silhouette,7 relevant,0.116273164165983
8,iter12,silhouette,7 relevant,0.115826055430529
9,iter12,silhouette,7 relevant,0.114674398258742
10,iter12,silhouette,7 relevant,0.113568246503243
11,iter12,silhouette,7 relevant,0.112360897648696
12,iter12,silhouette,7 relevant,0.111411020200273
2,iter13,silhouette,7 relevant,0.0206764728980482
3,iter13,silhouette,7 relevant,0.0397584981089754
4,iter13,silhouette,7 relevant,0.0569687449744146
5,iter13,silhouette,7 relevant,0.072790490653351
6,iter13,silhouette,7 relevant,0.0899963212421879
7,iter13,silhouette,7 relevant,0.115567817054357
8,iter13,silhouette,7 relevant,0.114658438143991
9,iter13,silhouette,7 relevant,0.114385255151406
10,iter13,silhouette,7 relevant,0.112871795221866
11,iter13,silhouette,7 relevant,0.111729933190943
12,iter13,silhouette,7 relevant,0.110315222123778
2,iter14,silhouette,7 relevant,0.0191917064785291
3,iter14,silhouette,7 relevant,0.0380677121120228
4,iter14,silhouette,7 relevant,0.0555980728081277
5,iter14,silhouette,7 relevant,0.0729607186434952
6,iter14,silhouette,7 relevant,0.0889409417162185
7,iter14,silhouette,7 relevant,0.114856710921026
8,iter14,silhouette,7 relevant,0.114144046379836
9,iter14,silhouette,7 relevant,0.113072355270121
10,iter14,silhouette,7 relevant,0.11227805760783
11,iter14,silhouette,7 relevant,0.11060371705796
12,iter14,silhouette,7 relevant,0.109828687432539
2,iter15,silhouette,7 relevant,0.0182735245101483
3,iter15,silhouette,7 relevant,0.0375173818324859
4,iter15,silhouette,7 relevant,0.0537129845077217
5,iter15,silhouette,7 relevant,0.0717853439092145
6,iter15,silhouette,7 relevant,0.0885583423888808
7,iter15,silhouette,7 relevant,0.11519119327931
8,iter15,silhouette,7 relevant,0.114238935373886
9,iter15,silhouette,7 relevant,0.112278489603525
10,iter15,silhouette,7 relevant,0.111617833320271
11,iter15,silhouette,7 relevant,0.110061857464409
12,iter15,silhouette,7 relevant,0.109430840779676
2,iter16,silhouette,7 relevant,0.0189710353632376
3,iter16,silhouette,7 relevant,0.0370324938391541
4,iter16,silhouette,7 relevant,0.0555186900481653
5,iter16,silhouette,7 relevant,0.0717641281926103
6,iter16,silhouette,7 relevant,0.0896724659967142
7,iter16,silhouette,7 relevant,0.114221848525325
8,iter16,silhouette,7 relevant,0.113519507136159
9,iter16,silhouette,7 relevant,0.112831665012184
10,iter16,silhouette,7 relevant,0.112240395813125
11,iter16,silhouette,7 relevant,0.111042516017955
12,iter16,silhouette,7 relevant,0.109225234698927
2,iter17,silhouette,7 relevant,0.019396237648209
3,iter17,silhouette,7 relevant,0.0385869969184007
4,iter17,silhouette,7 relevant,0.0575760458577362
5,iter17,silhouette,7 relevant,0.0735668541773457
6,iter17,silhouette,7 relevant,0.0894451282309367
7,iter17,silhouette,7 relevant,0.119205532349378
8,iter17,silhouette,7 relevant,0.118176824972911
9,iter17,silhouette,7 relevant,0.116384747605108
10,iter17,silhouette,7 relevant,0.11503057871116
11,iter17,silhouette,7 relevant,0.113982951183211
12,iter17,silhouette,7 relevant,0.111895930017698
2,iter18,silhouette,7 relevant,0.0192355843017126
3,iter18,silhouette,7 relevant,0.0377402482241236
4,iter18,silhouette,7 relevant,0.0551504858258245
5,iter18,silhouette,7 relevant,0.0722919062981804
6,iter18,silhouette,7 relevant,0.0891245688008759
7,iter18,silhouette,7 relevant,0.115935452614031
8,iter18,silhouette,7 relevant,0.115550184003431
9,iter18,silhouette,7 relevant,0.114036889296453
10,iter18,silhouette,7 relevant,0.113254908719502
11,iter18,silhouette,7 relevant,0.111293426208033
12,iter18,silhouette,7 relevant,0.110943954879688
2,iter19,silhouette,7 relevant,0.0191473432585608
3,iter19,silhouette,7 relevant,0.0381089075554398
4,iter19,silhouette,7 relevant,0.0555720015957606
5,iter19,silhouette,7 relevant,0.072492830270489
6,iter19,silhouette,7 relevant,0.0886016237410441
7,iter19,silhouette,7 relevant,0.117280069429421
8,iter19,silhouette,7 relevant,0.11603467744591
9,iter19,silhouette,7 relevant,0.114685405398386
10,iter19,silhouette,7 relevant,0.113998301239818
11,iter19,silhouette,7 relevant,0.112492892749635
12,iter19,silhouette,7 relevant,0.11101389772374
2,iter20,silhouette,7 relevant,0.0200397752716427
3,iter20,silhouette,7 relevant,0.0385985654676741
4,iter20,silhouette,7 relevant,0.0553261833729481
5,iter20,silhouette,7 relevant,0.073210445155197
6,iter20,silhouette,7 relevant,0.0901030337273109
7,iter20,silhouette,7 relevant,0.115420933424352
8,iter20,silhouette,7 relevant,0.114676135514738
9,iter20,silhouette,7 relevant,0.113378289478817
10,iter20,silhouette,7 relevant,0.11294124796551
11,iter20,silhouette,7 relevant,0.112857807941784
12,iter20,silhouette,7 relevant,0.110896595720955
2,iter21,silhouette,7 relevant,0.0198167643427895
3,iter21,silhouette,7 relevant,0.0381536939411801
4,iter21,silhouette,7 relevant,0.0547345902996406
5,iter21,silhouette,7 relevant,0.0727501898079688
6,iter21,silhouette,7 relevant,0.09068793979368
7,iter21,silhouette,7 relevant,0.116035554989536
8,iter21,silhouette,7 relevant,0.115635824240841
9,iter21,silhouette,7 relevant,0.115046687433703
10,iter21,silhouette,7 relevant,0.114187261734936
11,iter21,silhouette,7 relevant,0.112019659351264
12,iter21,silhouette,7 relevant,0.111768929209665
2,iter22,silhouette,7 relevant,0.0186759651362611
3,iter22,silhouette,7 relevant,0.0379755628679818
4,iter22,silhouette,7 relevant,0.0565727004659387
5,iter22,silhouette,7 relevant,0.0735193165770807
6,iter22,silhouette,7 relevant,0.0915404689781251
7,iter22,silhouette,7 relevant,0.117117908950749
8,iter22,silhouette,7 relevant,0.116203646760627
9,iter22,silhouette,7 relevant,0.115445658825116
10,iter22,silhouette,7 relevant,0.115160264228629
11,iter22,silhouette,7 relevant,0.113525602885664
12,iter22,silhouette,7 relevant,0.111768929209665
2,iter23,silhouette,7 relevant,0.0199132575393561
3,iter23,silhouette,7 relevant,0.0383547776500556
4,iter23,silhouette,7 relevant,0.0554748809475932
5,iter23,silhouette,7 relevant,0.0731454677675146
6,iter23,silhouette,7 relevant,0.0901365114779545
7,iter23,silhouette,7 relevant,0.115155973027868
8,iter23,silhouette,7 relevant,0.114501453190538
9,iter23,silhouette,7 relevant,0.113838909673497
10,iter23,silhouette,7 relevant,0.112690762536248
11,iter23,silhouette,7 relevant,0.112576862915645
12,iter23,silhouette,7 relevant,0.111479832699212
2,iter24,silhouette,7 relevant,0.0183788692636595
3,iter24,silhouette,7 relevant,0.037442448648156
4,iter24,silhouette,7 relevant,0.0550652045680623
5,iter24,silhouette,7 relevant,0.071920550600331
6,iter24,silhouette,7 relevant,0.0890677374436237
7,iter24,silhouette,7 relevant,0.115371564570746
8,iter24,silhouette,7 relevant,0.115095448109178
9,iter24,silhouette,7 relevant,0.113834950904838
10,iter24,silhouette,7 relevant,0.113899869033835
11,iter24,silhouette,7 relevant,0.111745129621458
12,iter24,silhouette,7 relevant,0.110707404765893
2,iter25,silhouette,7 relevant,0.0190092724720451
3,iter25,silhouette,7 relevant,0.0375567181905217
4,iter25,silhouette,7 relevant,0.0565943774924164
5,iter25,silhouette,7 relevant,0.0738736781817395
6,iter25,silhouette,7 relevant,0.0900057072740975
7,iter25,silhouette,7 relevant,0.118362882415611
8,iter25,silhouette,7 relevant,0.11690993704858
9,iter25,silhouette,7 relevant,0.115875841352964
10,iter25,silhouette,7 relevant,0.114881516192269
11,iter25,silhouette,7 relevant,0.114064985028881
12,iter25,silhouette,7 relevant,0.113329130300078
2,iter26,silhouette,7 relevant,0.0193104660662973
3,iter26,silhouette,7 relevant,0.0383042283638712
4,iter26,silhouette,7 relevant,0.0558734916131398
5,iter26,silhouette,7 relevant,0.073428386786121
6,iter26,silhouette,7 relevant,0.0909689349423723
7,iter26,silhouette,7 relevant,0.115601200588473
8,iter26,silhouette,7 relevant,0.11528064594134
9,iter26,silhouette,7 relevant,0.114064530003343
10,iter26,silhouette,7 relevant,0.113544002538961
11,iter26,silhouette,7 relevant,0.111951439756883
12,iter26,silhouette,7 relevant,0.110887169969069
2,iter27,silhouette,7 relevant,0.0199676744055295
3,iter27,silhouette,7 relevant,0.0378807569638958
4,iter27,silhouette,7 relevant,0.0561132357291736
5,iter27,silhouette,7 relevant,0.0729900874175529
6,iter27,silhouette,7 relevant,0.0891768010897919
7,iter27,silhouette,7 relevant,0.116492434476925
8,iter27,silhouette,7 relevant,0.114929028393866
9,iter27,silhouette,7 relevant,0.114247013407467
10,iter27,silhouette,7 relevant,0.113220806942224
11,iter27,silhouette,7 relevant,0.113431602202415
12,iter27,silhouette,7 relevant,0.110425263489787
2,iter28,silhouette,7 relevant,0.0202733012945912
3,iter28,silhouette,7 relevant,0.0392028835461497
4,iter28,silhouette,7 relevant,0.0570224510863529
5,iter28,silhouette,7 relevant,0.0733412271736126
6,iter28,silhouette,7 relevant,0.0898592151876415
7,iter28,silhouette,7 relevant,0.117317092794114
8,iter28,silhouette,7 relevant,0.116866718354607
9,iter28,silhouette,7 relevant,0.115363403002142
10,iter28,silhouette,7 relevant,0.115214730308208
11,iter28,silhouette,7 relevant,0.114016258890491
12,iter28,silhouette,7 relevant,0.112765830977175
2,iter29,silhouette,7 relevant,0.0198960154197854
3,iter29,silhouette,7 relevant,0.0374241026005901
4,iter29,silhouette,7 relevant,0.0563666560014693
5,iter29,silhouette,7 relevant,0.0729458266453135
6,iter29,silhouette,7 relevant,0.089633001962641
7,iter29,silhouette,7 relevant,0.117236768954136
8,iter29,silhouette,7 relevant,0.117064146380211
9,iter29,silhouette,7 relevant,0.115224403594119
10,iter29,silhouette,7 relevant,0.114892638032575
11,iter29,silhouette,7 relevant,0.113450099021747
12,iter29,silhouette,7 relevant,0.111670796934511
2,iter30,silhouette,7 relevant,0.0190095841222822
3,iter30,silhouette,7 relevant,0.0371939950185905
4,iter30,silhouette,7 relevant,0.055568885745123
5,iter30,silhouette,7 relevant,0.311325800941782
6,iter30,silhouette,7 relevant,0.0915360897523076
7,iter30,silhouette,7 relevant,0.117966790129176
8,iter30,silhouette,7 relevant,0.116628812722577
9,iter30,silhouette,7 relevant,0.115989919615368
10,iter30,silhouette,7 relevant,0.114284514951915
11,iter30,silhouette,7 relevant,0.113172491938158
12,iter30,silhouette,7 relevant,0.112491962988946
2,iter1,separability index,7 relevant,0.3475
3,iter1,separability index,7 relevant,0.4725
4,iter1,separability index,7 relevant,0.5925
5,iter1,separability index,7 relevant,0.7275
6,iter1,separability index,7 relevant,0.8575
7,iter1,separability index,7 relevant,0.965
8,iter1,separability index,7 relevant,0.965
9,iter1,separability index,7 relevant,0.96
10,iter1,separability index,7 relevant,0.9625
11,iter1,separability index,7 relevant,0.9625
12,iter1,separability index,7 relevant,0.965
2,iter2,separability index,7 relevant,0.3675
3,iter2,separability index,7 relevant,0.5025
4,iter2,separability index,7 relevant,0.64
5,iter2,separability index,7 relevant,0.7475
6,iter2,separability index,7 relevant,0.89
7,iter2,separability index,7 relevant,0.9725
8,iter2,separability index,7 relevant,0.9775
9,iter2,separability index,7 relevant,0.985
10,iter2,separability index,7 relevant,0.9725
11,iter2,separability index,7 relevant,0.98
12,iter2,separability index,7 relevant,0.975
2,iter3,separability index,7 relevant,0.355
3,iter3,separability index,7 relevant,0.4925
4,iter3,separability index,7 relevant,0.62
5,iter3,separability index,7 relevant,0.7375
6,iter3,separability index,7 relevant,0.87
7,iter3,separability index,7 relevant,0.985
8,iter3,separability index,7 relevant,0.9875
9,iter3,separability index,7 relevant,0.99
10,iter3,separability index,7 relevant,0.995
11,iter3,separability index,7 relevant,0.99
12,iter3,separability index,7 relevant,0.9875
2,iter4,separability index,7 relevant,0.4125
3,iter4,separability index,7 relevant,0.52
4,iter4,separability index,7 relevant,0.6125
5,iter4,separability index,7 relevant,0.71
6,iter4,separability index,7 relevant,0.8375
7,iter4,separability index,7 relevant,0.99
8,iter4,separability index,7 relevant,0.995
9,iter4,separability index,7 relevant,0.9875
10,iter4,separability index,7 relevant,0.9925
11,iter4,separability index,7 relevant,0.9925
12,iter4,separability index,7 relevant,0.9875
2,iter5,separability index,7 relevant,0.3625
3,iter5,separability index,7 relevant,0.4925
4,iter5,separability index,7 relevant,0.63
5,iter5,separability index,7 relevant,0.7275
6,iter5,separability index,7 relevant,0.8675
7,iter5,separability index,7 relevant,0.9825
8,iter5,separability index,7 relevant,0.975
9,iter5,separability index,7 relevant,0.985
10,iter5,separability index,7 relevant,0.98
11,iter5,separability index,7 relevant,0.98
12,iter5,separability index,7 relevant,0.975
2,iter6,separability index,7 relevant,0.3525
3,iter6,separability index,7 relevant,0.4925
4,iter6,separability index,7 relevant,0.6075
5,iter6,separability index,7 relevant,0.7125
6,iter6,separability index,7 relevant,0.865
7,iter6,separability index,7 relevant,0.9775
8,iter6,separability index,7 relevant,0.98
9,iter6,separability index,7 relevant,0.975
10,iter6,separability index,7 relevant,0.9775
11,iter6,separability index,7 relevant,0.975
12,iter6,separability index,7 relevant,0.9725
2,iter7,separability index,7 relevant,0.385
3,iter7,separability index,7 relevant,0.5175
4,iter7,separability index,7 relevant,0.6625
5,iter7,separability index,7 relevant,0.7525
6,iter7,separability index,7 relevant,0.8475
7,iter7,separability index,7 relevant,0.9825
8,iter7,separability index,7 relevant,0.9875
9,iter7,separability index,7 relevant,0.985
10,iter7,separability index,7 relevant,0.9825
11,iter7,separability index,7 relevant,0.9875
12,iter7,separability index,7 relevant,0.9825
2,iter8,separability index,7 relevant,0.36
3,iter8,separability index,7 relevant,0.5075
4,iter8,separability index,7 relevant,0.595
5,iter8,separability index,7 relevant,0.7475
6,iter8,separability index,7 relevant,0.8925
7,iter8,separability index,7 relevant,0.98
8,iter8,separability index,7 relevant,0.98
9,iter8,separability index,7 relevant,0.98
10,iter8,separability index,7 relevant,0.9825
11,iter8,separability index,7 relevant,0.9825
12,iter8,separability index,7 relevant,0.985
2,iter9,separability index,7 relevant,0.35
3,iter9,separability index,7 relevant,0.475
4,iter9,separability index,7 relevant,0.595
5,iter9,separability index,7 relevant,0.7325
6,iter9,separability index,7 relevant,0.8575
7,iter9,separability index,7 relevant,0.9825
8,iter9,separability index,7 relevant,0.98
9,iter9,separability index,7 relevant,0.9825
10,iter9,separability index,7 relevant,0.9825
11,iter9,separability index,7 relevant,0.9775
12,iter9,separability index,7 relevant,0.975
2,iter10,separability index,7 relevant,0.3425
3,iter10,separability index,7 relevant,0.475
4,iter10,separability index,7 relevant,0.605
5,iter10,separability index,7 relevant,0.715
6,iter10,separability index,7 relevant,0.8575
7,iter10,separability index,7 relevant,0.9825
8,iter10,separability index,7 relevant,0.9825
9,iter10,separability index,7 relevant,0.9825
10,iter10,separability index,7 relevant,0.985
11,iter10,separability index,7 relevant,0.9825
12,iter10,separability index,7 relevant,0.9825
2,iter11,separability index,7 relevant,0.37
3,iter11,separability index,7 relevant,0.5175
4,iter11,separability index,7 relevant,0.6225
5,iter11,separability index,7 relevant,0.7575
6,iter11,separability index,7 relevant,0.8725
7,iter11,separability index,7 relevant,0.9625
8,iter11,separability index,7 relevant,0.965
9,iter11,separability index,7 relevant,0.9725
10,iter11,separability index,7 relevant,0.9725
11,iter11,separability index,7 relevant,0.97
12,iter11,separability index,7 relevant,0.985
2,iter12,separability index,7 relevant,0.345
3,iter12,separability index,7 relevant,0.5
4,iter12,separability index,7 relevant,0.615
5,iter12,separability index,7 relevant,0.7
6,iter12,separability index,7 relevant,0.8575
7,iter12,separability index,7 relevant,0.99
8,iter12,separability index,7 relevant,0.9825
9,iter12,separability index,7 relevant,0.9775
10,iter12,separability index,7 relevant,0.975
11,iter12,separability index,7 relevant,0.9725
12,iter12,separability index,7 relevant,0.9775
2,iter13,separability index,7 relevant,0.3625
3,iter13,separability index,7 relevant,0.545
4,iter13,separability index,7 relevant,0.6425
5,iter13,separability index,7 relevant,0.7725
6,iter13,separability index,7 relevant,0.86
